Multiplier: 10
Decision_Tree MLLib: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
13.3,entropy,6,32,0.9091,0.069,0.931,0.0909,0.0799,0.9204
13.4,entropy,6,32,0.8865,0.0987,0.9013,0.1135,0.1058,0.8941
13.5,entropy,6,32,0.8903,0.0861,0.9139,0.1097,0.098,0.9021
13.6,entropy,6,32,0.9658,0.0861,0.9139,0.0342,0.0634,0.9343
13.7,entropy,6,32,0.8981,0.1275,0.8725,0.1019,0.1144,0.8858
13.8,entropy,6,32,0.9338,0.1234,0.8766,0.0662,0.0966,0.9037
13.9,entropy,6,32,0.9254,0.0828,0.9172,0.0746,0.0789,0.9209
13.10,entropy,6,32,0.9084,0.071,0.929,0.0916,0.0804,0.9192
14.1,entropy,6,64,0.8968,0.0778,0.9222,0.1032,0.0901,0.9102
14.2,entropy,6,64,0.9328,0.1553,0.8447,0.0672,0.1153,0.8856
14.3,entropy,6,64,0.9143,0.0811,0.9189,0.0857,0.0833,0.9166
14.4,entropy,6,64,0.9111,0.1076,0.8924,0.0889,0.099,0.9001
14.5,entropy,6,64,0.9133,0.0897,0.9103,0.0867,0.0882,0.9117
14.6,entropy,6,64,0.9573,0.0927,0.9073,0.0427,0.0709,0.9268
14.7,entropy,6,64,0.9363,0.0872,0.9128,0.0637,0.0752,0.9251
14.8,entropy,6,64,0.9577,0.0676,0.9324,0.0423,0.0552,0.9449
14.9,entropy,6,64,0.9318,0.0884,0.9116,0.0682,0.0789,0.9207
14.10,entropy,6,64,0.9098,0.0588,0.9412,0.0902,0.0734,0.9269
15.1,entropy,6,128,0.9045,0.0606,0.9394,0.0955,0.0776,0.923
15.2,entropy,6,128,0.9338,0.1447,0.8553,0.0662,0.1085,0.8923
15.3,entropy,6,128,0.9051,0.106,0.894,0.0949,0.1007,0.8989
15.4,entropy,6,128,0.9104,0.1132,0.8868,0.0896,0.1024,0.8965
15.5,entropy,6,128,0.8616,0.0952,0.9048,0.1384,0.1176,0.8827
15.6,entropy,6,128,0.9206,0.0704,0.9296,0.0794,0.0746,0.9251
15.7,entropy,6,128,0.9408,0.1104,0.8896,0.0592,0.085,0.9161
15.8,entropy,6,128,0.9485,0.1104,0.8896,0.0515,0.0828,0.9175
15.9,entropy,6,128,0.9323,0.0822,0.9178,0.0677,0.0753,0.9244
15.10,entropy,6,128,0.935,0.092,0.908,0.065,0.0804,0.9167
16.1,entropy,7,32,0.9073,0.0877,0.9123,0.0927,0.0901,0.9095
16.2,entropy,7,32,0.9286,0.129,0.871,0.0714,0.1017,0.8989
16.3,entropy,7,32,0.8973,0.0634,0.9366,0.1027,0.0833,0.9172
16.4,entropy,7,32,0.8936,0.0921,0.9079,0.1064,0.099,0.901
16.5,entropy,7,32,0.8917,0.0738,0.9262,0.1083,0.0915,0.9087
16.6,entropy,7,32,0.958,0.0805,0.9195,0.042,0.0634,0.9348
16.7,entropy,7,32,0.9226,0.1126,0.8874,0.0774,0.0948,0.9058
16.8,entropy,7,32,0.8889,0.1233,0.8767,0.1111,0.1172,0.8828
16.9,entropy,7,32,0.9265,0.0699,0.9301,0.0735,0.0717,0.9283
16.10,entropy,7,32,0.8483,0.0496,0.9504,0.1517,0.1014,0.9026
17.1,entropy,7,64,0.9128,0.0925,0.9075,0.0872,0.0901,0.9091
17.2,entropy,7,64,0.9191,0.1572,0.8428,0.0809,0.122,0.8787
17.3,entropy,7,64,0.9209,0.0805,0.9195,0.0791,0.0799,0.92
17.4,entropy,7,64,0.9179,0.1069,0.8931,0.0821,0.0956,0.9033
17.5,entropy,7,64,0.8896,0.0921,0.9079,0.1104,0.1013,0.8988
17.6,entropy,7,64,0.9344,0.0822,0.9178,0.0656,0.0746,0.9242
17.7,entropy,7,64,0.9363,0.0872,0.9128,0.0637,0.0752,0.9251
17.8,entropy,7,64,0.9384,0.0625,0.9375,0.0616,0.0621,0.9379
17.9,entropy,7,64,0.9248,0.089,0.911,0.0752,0.0824,0.9172
17.10,entropy,7,64,0.9091,0.0649,0.9351,0.0909,0.0769,0.9231
18.1,entropy,7,128,0.9097,0.0659,0.9341,0.0903,0.0776,0.9226
18.2,entropy,7,128,0.9214,0.1355,0.8645,0.0786,0.1085,0.8921
18.3,entropy,7,128,0.9051,0.106,0.894,0.0949,0.1007,0.8989
18.4,entropy,7,128,0.9173,0.1125,0.8875,0.0827,0.099,0.8998
18.5,entropy,7,128,0.8726,0.094,0.906,0.1274,0.1111,0.8891
18.6,entropy,7,128,0.92,0.0769,0.9231,0.08,0.0784,0.9211
18.7,entropy,7,128,0.9408,0.1104,0.8896,0.0592,0.085,0.9161
18.8,entropy,7,128,0.9225,0.1014,0.8986,0.0775,0.0897,0.9104
18.9,entropy,7,128,0.9389,0.0878,0.9122,0.0611,0.0753,0.9242
18.10,entropy,7,128,0.935,0.092,0.908,0.065,0.0804,0.9167
#############################
Random_Forest MLLib: 35 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Num_Trees,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,gini,5,32,100,0.9714,0.0879,0.9121,0.0286,0.0621,0.9356
1.2,gini,5,32,100,0.9921,0.1479,0.8521,0.0079,0.0881,0.9132
1.3,gini,5,32,100,0.9762,0.1049,0.8951,0.0238,0.0694,0.9292
1.4,gini,5,32,100,1.0,0.1356,0.8644,0.0,0.0819,0.9143
1.5,gini,5,32,100,0.971,0.1012,0.8988,0.029,0.0686,0.9308
1.6,gini,5,32,100,1.0,0.0897,0.9103,0.0,0.0522,0.9444
1.7,gini,5,32,100,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
1.8,gini,5,32,100,0.9925,0.0833,0.9167,0.0075,0.0483,0.952
1.9,gini,5,32,100,0.9762,0.085,0.915,0.0238,0.0573,0.9417
1.10,gini,5,32,100,0.9431,0.0859,0.9141,0.0569,0.0734,0.9237
2.1,gini,5,64,100,0.9716,0.0829,0.9171,0.0284,0.059,0.9389
2.2,gini,5,64,100,0.9766,0.1497,0.8503,0.0234,0.0949,0.9063
2.3,gini,5,64,100,0.976,0.1104,0.8896,0.024,0.0729,0.9256
2.4,gini,5,64,100,1.0,0.1356,0.8644,0.0,0.0819,0.9143
2.5,gini,5,64,100,0.971,0.1012,0.8988,0.029,0.0686,0.9308
2.6,gini,5,64,100,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
2.7,gini,5,64,100,0.9724,0.118,0.882,0.0276,0.0752,0.9269
2.8,gini,5,64,100,0.9851,0.0897,0.9103,0.0149,0.0552,0.9451
2.9,gini,5,64,100,0.9685,0.0855,0.9145,0.0315,0.0609,0.9382
2.10,gini,5,64,100,0.9512,0.0798,0.9202,0.0488,0.0664,0.9308
3.1,gini,5,128,100,0.9653,0.073,0.927,0.0347,0.0559,0.9425
3.2,gini,5,128,100,0.9922,0.1377,0.8623,0.0078,0.0814,0.9199
3.3,gini,5,128,100,0.969,0.0943,0.9057,0.031,0.066,0.9329
3.4,gini,5,128,100,1.0,0.1307,0.8693,0.0,0.0785,0.9179
3.5,gini,5,128,100,0.971,0.1012,0.8988,0.029,0.0686,0.9308
3.6,gini,5,128,100,1.0,0.0955,0.9045,0.0,0.056,0.9405
3.7,gini,5,128,100,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
3.8,gini,5,128,100,0.9926,0.0774,0.9226,0.0074,0.0448,0.9554
3.9,gini,5,128,100,0.9685,0.0855,0.9145,0.0315,0.0609,0.9382
3.10,gini,5,128,100,0.9431,0.0859,0.9141,0.0569,0.0734,0.9237
4.1,gini,5,32,200,0.9855,0.087,0.913,0.0145,0.0559,0.9415
4.2,gini,5,32,200,0.9921,0.1479,0.8521,0.0079,0.0881,0.9132
4.3,gini,5,32,200,0.9762,0.1049,0.8951,0.0238,0.0694,0.9292
4.4,gini,5,32,200,1.0,0.1356,0.8644,0.0,0.0819,0.9143
4.5,gini,5,32,200,0.9712,0.0958,0.9042,0.0288,0.0654,0.9341
4.6,gini,5,32,200,0.9911,0.0962,0.9038,0.0089,0.0597,0.937
4.7,gini,5,32,200,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
4.8,gini,5,32,200,0.9853,0.0779,0.9221,0.0147,0.0483,0.952
4.9,gini,5,32,200,0.9762,0.085,0.915,0.0238,0.0573,0.9417
4.10,gini,5,32,200,0.9431,0.0859,0.9141,0.0569,0.0734,0.9237
5.1,gini,5,64,200,0.9789,0.0722,0.9278,0.0211,0.0497,0.9484
5.2,gini,5,64,200,0.9844,0.1437,0.8563,0.0156,0.0881,0.9131
5.3,gini,5,64,200,0.9762,0.1049,0.8951,0.0238,0.0694,0.9292
5.4,gini,5,64,200,1.0,0.1307,0.8693,0.0,0.0785,0.9179
5.5,gini,5,64,200,0.971,0.1012,0.8988,0.029,0.0686,0.9308
5.6,gini,5,64,200,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
5.7,gini,5,64,200,0.9724,0.118,0.882,0.0276,0.0752,0.9269
5.8,gini,5,64,200,0.9852,0.0839,0.9161,0.0148,0.0517,0.9485
5.9,gini,5,64,200,0.9764,0.0789,0.9211,0.0236,0.0538,0.9454
5.10,gini,5,64,200,0.9431,0.0859,0.9141,0.0569,0.0734,0.9237
6.1,gini,5,128,200,0.972,0.0726,0.9274,0.028,0.0528,0.9455
6.2,gini,5,128,200,0.9845,0.1386,0.8614,0.0155,0.0847,0.9164
6.3,gini,5,128,200,0.9683,0.1111,0.8889,0.0317,0.0764,0.9222
6.4,gini,5,128,200,1.0,0.1307,0.8693,0.0,0.0785,0.9179
6.5,gini,5,128,200,0.971,0.1012,0.8988,0.029,0.0686,0.9308
6.6,gini,5,128,200,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
6.7,gini,5,128,200,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
6.8,gini,5,128,200,0.9925,0.0833,0.9167,0.0075,0.0483,0.952
6.9,gini,5,128,200,0.9685,0.0855,0.9145,0.0315,0.0609,0.9382
6.10,gini,5,128,200,0.9355,0.0864,0.9136,0.0645,0.0769,0.9205
7.1,gini,6,32,100,0.9716,0.0829,0.9171,0.0284,0.059,0.9389
7.2,gini,6,32,100,0.9844,0.1437,0.8563,0.0156,0.0881,0.9131
7.3,gini,6,32,100,0.9462,0.1076,0.8924,0.0538,0.0833,0.9156
7.4,gini,6,32,100,1.0,0.1356,0.8644,0.0,0.0819,0.9143
7.5,gini,6,32,100,0.971,0.1012,0.8988,0.029,0.0686,0.9308
7.6,gini,6,32,100,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
7.7,gini,6,32,100,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
7.8,gini,6,32,100,0.9853,0.0779,0.9221,0.0147,0.0483,0.952
7.9,gini,6,32,100,0.9766,0.0728,0.9272,0.0234,0.0502,0.9491
7.10,gini,6,32,100,0.9435,0.0802,0.9198,0.0565,0.0699,0.9276
8.1,gini,6,64,100,0.972,0.0726,0.9274,0.028,0.0528,0.9455
8.2,gini,6,64,100,0.9921,0.1429,0.8571,0.0079,0.0847,0.9166
8.3,gini,6,64,100,0.9615,0.0949,0.9051,0.0385,0.0694,0.9295
8.4,gini,6,64,100,0.9915,0.1314,0.8686,0.0085,0.0819,0.9146
8.5,gini,6,64,100,0.971,0.1012,0.8988,0.029,0.0686,0.9308
8.6,gini,6,64,100,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
8.7,gini,6,64,100,0.9724,0.118,0.882,0.0276,0.0752,0.9269
8.8,gini,6,64,100,0.9925,0.0833,0.9167,0.0075,0.0483,0.952
8.9,gini,6,64,100,0.9764,0.0789,0.9211,0.0236,0.0538,0.9454
8.10,gini,6,64,100,0.9435,0.0802,0.9198,0.0565,0.0699,0.9276
9.1,gini,6,128,100,0.9718,0.0778,0.9222,0.0282,0.0559,0.9422
9.2,gini,6,128,100,0.9769,0.1394,0.8606,0.0231,0.0881,0.913
9.3,gini,6,128,100,0.9609,0.1062,0.8938,0.0391,0.0764,0.9224
9.4,gini,6,128,100,0.9915,0.1314,0.8686,0.0085,0.0819,0.9146
9.5,gini,6,128,100,0.964,0.1018,0.8982,0.036,0.0719,0.9276
9.6,gini,6,128,100,0.9825,0.0909,0.9091,0.0175,0.0597,0.9374
9.7,gini,6,128,100,0.9728,0.1069,0.8931,0.0272,0.0686,0.9332
9.8,gini,6,128,100,0.9853,0.0779,0.9221,0.0147,0.0483,0.952
9.9,gini,6,128,100,0.9762,0.085,0.915,0.0238,0.0573,0.9417
9.10,gini,6,128,100,0.9426,0.0915,0.9085,0.0574,0.0769,0.9199
10.1,gini,6,32,200,0.965,0.0782,0.9218,0.035,0.059,0.9392
10.2,gini,6,32,200,0.9921,0.1479,0.8521,0.0079,0.0881,0.9132
10.3,gini,6,32,200,0.9688,0.1,0.9,0.0312,0.0694,0.9293
10.4,gini,6,32,200,1.0,0.1356,0.8644,0.0,0.0819,0.9143
10.5,gini,6,32,200,0.971,0.1012,0.8988,0.029,0.0686,0.9308
10.6,gini,6,32,200,0.9911,0.0962,0.9038,0.0089,0.0597,0.937
10.7,gini,6,32,200,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
10.8,gini,6,32,200,0.9853,0.0779,0.9221,0.0147,0.0483,0.952
10.9,gini,6,32,200,0.9766,0.0728,0.9272,0.0234,0.0502,0.9491
10.10,gini,6,32,200,0.9435,0.0802,0.9198,0.0565,0.0699,0.9276
11.1,gini,6,64,200,0.9787,0.0773,0.9227,0.0213,0.0528,0.9451
11.2,gini,6,64,200,0.9844,0.1437,0.8563,0.0156,0.0881,0.9131
11.3,gini,6,64,200,0.9762,0.1049,0.8951,0.0238,0.0694,0.9292
11.4,gini,6,64,200,0.9915,0.1364,0.8636,0.0085,0.0853,0.911
11.5,gini,6,64,200,0.9712,0.0958,0.9042,0.0288,0.0654,0.9341
11.6,gini,6,64,200,1.0,0.0897,0.9103,0.0,0.0522,0.9444
11.7,gini,6,64,200,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
11.8,gini,6,64,200,0.9852,0.0839,0.9161,0.0148,0.0517,0.9485
11.9,gini,6,64,200,0.969,0.0733,0.9267,0.031,0.0538,0.9456
11.10,gini,6,64,200,0.9431,0.0859,0.9141,0.0569,0.0734,0.9237
12.1,gini,6,128,200,0.972,0.0726,0.9274,0.028,0.0528,0.9455
12.2,gini,6,128,200,0.9767,0.1446,0.8554,0.0233,0.0915,0.9097
12.3,gini,6,128,200,0.9466,0.1019,0.8981,0.0534,0.0799,0.9192
12.4,gini,6,128,200,0.9915,0.1314,0.8686,0.0085,0.0819,0.9146
12.5,gini,6,128,200,0.971,0.1012,0.8988,0.029,0.0686,0.9308
12.6,gini,6,128,200,1.0,0.0897,0.9103,0.0,0.0522,0.9444
12.7,gini,6,128,200,0.9726,0.1125,0.8875,0.0274,0.0719,0.9301
12.8,gini,6,128,200,0.9853,0.0779,0.9221,0.0147,0.0483,0.952
12.9,gini,6,128,200,0.9762,0.085,0.915,0.0238,0.0573,0.9417
12.10,gini,6,128,200,0.9435,0.0802,0.9198,0.0565,0.0699,0.9276
13.1,gini,7,32,100,0.9716,0.0829,0.9171,0.0284,0.059,0.9389
13.2,gini,7,32,100,0.9846,0.1333,0.8667,0.0154,0.0814,0.9198
13.3,gini,7,32,100,0.9766,0.0938,0.9062,0.0234,0.0625,0.9363
13.4,gini,7,32,100,1.0,0.1307,0.8693,0.0,0.0785,0.9179
13.5,gini,7,32,100,0.9712,0.0958,0.9042,0.0288,0.0654,0.9341
13.6,gini,7,32,100,1.0,0.0897,0.9103,0.0,0.0522,0.9444
13.7,gini,7,32,100,0.9728,0.1069,0.8931,0.0272,0.0686,0.9332
13.8,gini,7,32,100,0.9781,0.0784,0.9216,0.0219,0.0517,0.9485
13.9,gini,7,32,100,0.9618,0.0676,0.9324,0.0382,0.0538,0.9458
13.10,gini,7,32,100,0.944,0.0745,0.9255,0.056,0.0664,0.9314
14.1,gini,7,64,100,0.9789,0.0722,0.9278,0.0211,0.0497,0.9484
14.2,gini,7,64,100,0.9844,0.1437,0.8563,0.0156,0.0881,0.9131
14.3,gini,7,64,100,0.9398,0.0968,0.9032,0.0602,0.0799,0.9194
14.4,gini,7,64,100,1.0,0.1257,0.8743,0.0,0.0751,0.9214
14.5,gini,7,64,100,0.9712,0.0958,0.9042,0.0288,0.0654,0.9341
14.6,gini,7,64,100,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
14.7,gini,7,64,100,0.9658,0.1187,0.8812,0.0342,0.0784,0.9235
14.8,gini,7,64,100,0.9853,0.0779,0.9221,0.0147,0.0483,0.952
14.9,gini,7,64,100,0.9766,0.0728,0.9272,0.0234,0.0502,0.9491
14.10,gini,7,64,100,0.9435,0.0802,0.9198,0.0565,0.0699,0.9276
15.1,gini,7,128,100,0.9653,0.073,0.927,0.0347,0.0559,0.9425
15.2,gini,7,128,100,0.9692,0.1455,0.8545,0.0308,0.0949,0.9062
15.3,gini,7,128,100,0.9398,0.0968,0.9032,0.0602,0.0799,0.9194
15.4,gini,7,128,100,0.9915,0.1314,0.8686,0.0085,0.0819,0.9146
15.5,gini,7,128,100,0.9712,0.0958,0.9042,0.0288,0.0654,0.9341
15.6,gini,7,128,100,0.9912,0.0903,0.9097,0.0088,0.056,0.9409
15.7,gini,7,128,100,0.9722,0.1235,0.8765,0.0278,0.0784,0.9238
15.8,gini,7,128,100,0.9781,0.0784,0.9216,0.0219,0.0517,0.9485
