Multiplier: 10
Decision_Tree MLLib: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
12.5,gini,6,128,200,0.9648,0.1195,0.8805,0.0352,0.0797,0.9219,1.986
12.6,gini,6,128,200,0.9829,0.1037,0.8963,0.0171,0.0676,0.9289,2.135
12.7,gini,6,128,200,0.9861,0.0947,0.9053,0.0139,0.0575,0.9429,2.148
12.8,gini,6,128,200,0.9922,0.0691,0.9309,0.0078,0.0443,0.9507,1.965
12.9,gini,6,128,200,0.9752,0.1,0.9,0.0248,0.0637,0.9379,2.086
12.10,gini,6,128,200,0.9536,0.0859,0.9141,0.0464,0.0669,0.9333,2.232
13.1,gini,7,32,100,0.9805,0.1077,0.8923,0.0195,0.0599,0.945,1.045
13.2,gini,7,32,100,0.984,0.0621,0.9379,0.016,0.0407,0.9587,1.082
13.3,gini,7,32,100,0.9835,0.0748,0.9252,0.0165,0.0485,0.9504,1.109
13.4,gini,7,32,100,0.9783,0.0769,0.9231,0.0217,0.0521,0.9466,1.085
13.5,gini,7,32,100,0.965,0.1139,0.8861,0.035,0.0764,0.9251,1.002
13.6,gini,7,32,100,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,1.043
13.7,gini,7,32,100,0.9864,0.0783,0.9217,0.0136,0.0479,0.9524,1.25
13.8,gini,7,32,100,0.9921,0.0741,0.9259,0.0079,0.0475,0.9472,1.044
13.9,gini,7,32,100,0.975,0.1069,0.8931,0.025,0.0677,0.9341,1.102
13.10,gini,7,32,100,0.9484,0.0692,0.9308,0.0516,0.0605,0.9395,1.038
14.1,gini,7,32,200,0.9805,0.1077,0.8923,0.0195,0.0599,0.945,1.532
14.2,gini,7,32,200,0.9835,0.0872,0.9128,0.0165,0.0556,0.9435,1.575
14.3,gini,7,32,200,0.9836,0.0685,0.9315,0.0164,0.0448,0.9543,1.587
14.4,gini,7,32,200,0.9784,0.0714,0.9286,0.0216,0.0489,0.95,1.551
14.5,gini,7,32,200,0.9648,0.1195,0.8805,0.0352,0.0797,0.9219,1.461
14.6,gini,7,32,200,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,1.498
14.7,gini,7,32,200,0.9726,0.0958,0.9042,0.0274,0.0639,0.9365,1.532
14.8,gini,7,32,200,0.9845,0.0695,0.9305,0.0155,0.0475,0.9479,1.576
14.9,gini,7,32,200,0.9752,0.1,0.9,0.0248,0.0637,0.9379,1.651
14.10,gini,7,32,200,0.9539,0.0802,0.9198,0.0461,0.0637,0.9364,1.523
15.1,gini,7,64,100,0.9805,0.1077,0.8923,0.0195,0.0599,0.945,1.459
15.2,gini,7,64,100,0.9839,0.0685,0.9315,0.0161,0.0444,0.9549,1.138
15.3,gini,7,64,100,0.9835,0.0748,0.9252,0.0165,0.0485,0.9504,1.253
15.4,gini,7,64,100,0.9784,0.0714,0.9286,0.0216,0.0489,0.95,1.178
15.5,gini,7,64,100,0.965,0.1139,0.8861,0.035,0.0764,0.9251,1.094
15.6,gini,7,64,100,0.9744,0.1098,0.8902,0.0256,0.0747,0.9218,1.155
15.7,gini,7,64,100,0.9795,0.0898,0.9102,0.0205,0.0575,0.9429,1.212
15.8,gini,7,64,100,0.9921,0.0741,0.9259,0.0079,0.0475,0.9472,1.31
15.9,gini,7,64,100,0.9672,0.1008,0.8992,0.0328,0.0677,0.9337,1.177
15.10,gini,7,64,100,0.9481,0.075,0.925,0.0519,0.0637,0.9364,1.196
16.1,gini,7,64,200,0.9803,0.1212,0.8788,0.0197,0.0669,0.9389,1.794
16.2,gini,7,64,200,0.9839,0.0685,0.9315,0.0161,0.0444,0.9549,1.861
16.3,gini,7,64,200,0.9917,0.0743,0.9257,0.0083,0.0448,0.9541,1.832
16.4,gini,7,64,200,0.9712,0.0774,0.9226,0.0288,0.0554,0.9435,1.806
16.5,gini,7,64,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,1.887
16.6,gini,7,64,200,0.9746,0.1043,0.8957,0.0254,0.0712,0.9255,1.93
16.7,gini,7,64,200,0.9795,0.0898,0.9102,0.0205,0.0575,0.9429,1.999
16.8,gini,7,64,200,0.9921,0.0741,0.9259,0.0079,0.0475,0.9472,1.833
16.9,gini,7,64,200,0.9672,0.1008,0.8992,0.0328,0.0677,0.9337,2.008
16.10,gini,7,64,200,0.9603,0.0798,0.9202,0.0397,0.0605,0.9396,1.803
17.1,gini,7,128,100,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,1.683
17.2,gini,7,128,100,0.9837,0.0748,0.9252,0.0163,0.0481,0.9511,1.484
17.3,gini,7,128,100,0.9672,0.0822,0.9178,0.0328,0.0597,0.9394,1.637
17.4,gini,7,128,100,0.9783,0.0769,0.9231,0.0217,0.0521,0.9466,1.489
17.5,gini,7,128,100,0.965,0.1139,0.8861,0.035,0.0764,0.9251,1.448
17.6,gini,7,128,100,0.9744,0.1098,0.8902,0.0256,0.0747,0.9218,1.401
17.7,gini,7,128,100,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,1.594
17.8,gini,7,128,100,0.9844,0.0745,0.9255,0.0156,0.0506,0.9443,1.466
17.9,gini,7,128,100,0.9672,0.1008,0.8992,0.0328,0.0677,0.9337,1.489
17.10,gini,7,128,100,0.9605,0.0741,0.9259,0.0395,0.0573,0.9428,1.513
18.1,gini,7,128,200,0.9806,0.1008,0.8992,0.0194,0.0563,0.948,2.591
18.2,gini,7,128,200,0.9837,0.0748,0.9252,0.0163,0.0481,0.9511,2.458
18.3,gini,7,128,200,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,2.468
18.4,gini,7,128,200,0.9781,0.0824,0.9176,0.0219,0.0554,0.9433,2.61
18.5,gini,7,128,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,2.23
18.6,gini,7,128,200,0.9744,0.1098,0.8902,0.0256,0.0747,0.9218,2.454
18.7,gini,7,128,200,0.9795,0.0898,0.9102,0.0205,0.0575,0.9429,2.589
18.8,gini,7,128,200,0.9922,0.0691,0.9309,0.0078,0.0443,0.9507,2.6
18.9,gini,7,128,200,0.9752,0.1,0.9,0.0248,0.0637,0.9379,2.456
18.10,gini,7,128,200,0.9603,0.0798,0.9202,0.0397,0.0605,0.9396,2.363
19.1,entropy,5,32,100,0.98,0.1343,0.8657,0.02,0.0739,0.9328,0.812
19.2,entropy,5,32,100,0.9916,0.0927,0.9073,0.0084,0.0556,0.9433,0.807
19.3,entropy,5,32,100,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,0.815
19.4,entropy,5,32,100,0.9926,0.0814,0.9186,0.0074,0.0489,0.9496,0.934
19.5,entropy,5,32,100,0.9783,0.1288,0.8712,0.0217,0.0797,0.9223,0.901
19.6,entropy,5,32,100,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,0.77
19.7,entropy,5,32,100,0.9861,0.0947,0.9053,0.0139,0.0575,0.9429,0.794
19.8,entropy,5,32,100,1.0,0.0928,0.9072,0.0,0.057,0.9357,0.834
19.9,entropy,5,32,100,0.9831,0.1128,0.8872,0.0169,0.0677,0.9344,0.826
19.10,entropy,5,32,100,0.9662,0.0904,0.9096,0.0338,0.0637,0.9365,0.811
20.1,entropy,5,32,200,0.98,0.1343,0.8657,0.02,0.0739,0.9328,1.064
20.2,entropy,5,32,200,0.9916,0.0927,0.9073,0.0084,0.0556,0.9433,1.06
20.3,entropy,5,32,200,0.9917,0.0743,0.9257,0.0083,0.0448,0.9541,1.44
20.4,entropy,5,32,200,0.9925,0.0867,0.9133,0.0075,0.0521,0.9462,1.057
20.5,entropy,5,32,200,0.971,0.135,0.865,0.029,0.0864,0.9157,1.023
20.6,entropy,5,32,200,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,1.197
20.7,entropy,5,32,200,0.9792,0.1006,0.8994,0.0208,0.0639,0.9365,1.051
20.8,entropy,5,32,200,1.0,0.0881,0.9119,0.0,0.0538,0.9393,1.07
20.9,entropy,5,32,200,0.9829,0.1194,0.8806,0.0171,0.0717,0.9306,1.097
20.10,entropy,5,32,200,0.9662,0.0904,0.9096,0.0338,0.0637,0.9365,1.122
21.1,entropy,5,64,100,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,0.843
21.2,entropy,5,64,100,0.9833,0.0933,0.9067,0.0167,0.0593,0.9397,0.921
21.3,entropy,5,64,100,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,0.974
21.4,entropy,5,64,100,0.9925,0.0867,0.9133,0.0075,0.0521,0.9462,0.894
21.5,entropy,5,64,100,0.971,0.135,0.865,0.029,0.0864,0.9157,0.794
21.6,entropy,5,64,100,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,0.88
21.7,entropy,5,64,100,0.9861,0.0947,0.9053,0.0139,0.0575,0.9429,0.911
21.8,entropy,5,64,100,0.9919,0.0933,0.9067,0.0081,0.0601,0.9329,1.116
21.9,entropy,5,64,100,0.9831,0.1128,0.8872,0.0169,0.0677,0.9344,0.884
21.10,entropy,5,64,100,0.96,0.0854,0.9146,0.04,0.0637,0.9365,0.846
22.1,entropy,5,64,200,0.98,0.1343,0.8657,0.02,0.0739,0.9328,1.303
22.2,entropy,5,64,200,0.9831,0.1053,0.8947,0.0169,0.0667,0.9321,1.43
22.3,entropy,5,64,200,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,1.345
22.4,entropy,5,64,200,0.9924,0.0971,0.9029,0.0076,0.0586,0.9394,1.307
22.5,entropy,5,64,200,0.9712,0.1296,0.8704,0.0288,0.0831,0.9189,1.445
22.6,entropy,5,64,200,0.9912,0.119,0.881,0.0088,0.0747,0.9209,1.267
22.7,entropy,5,64,200,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,1.284
22.8,entropy,5,64,200,1.0,0.0928,0.9072,0.0,0.057,0.9357,1.291
22.9,entropy,5,64,200,0.9829,0.1194,0.8806,0.0171,0.0717,0.9306,1.425
22.10,entropy,5,64,200,0.9793,0.0947,0.9053,0.0207,0.0605,0.9398,1.325
23.1,entropy,5,128,100,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,1.063
23.2,entropy,5,128,100,0.9832,0.0993,0.9007,0.0168,0.063,0.9359,1.056
23.3,entropy,5,128,100,0.9833,0.0811,0.9189,0.0167,0.0522,0.9466,1.137
23.4,entropy,5,128,100,0.9925,0.0867,0.9133,0.0075,0.0521,0.9462,1.038
23.5,entropy,5,128,100,0.9784,0.1235,0.8765,0.0216,0.0764,0.9256,1.021
23.6,entropy,5,128,100,0.9912,0.1138,0.8862,0.0088,0.0712,0.9247,1.061
23.7,entropy,5,128,100,0.9861,0.0947,0.9053,0.0139,0.0575,0.9429,1.084
23.8,entropy,5,128,100,1.0,0.0881,0.9119,0.0,0.0538,0.9393,1.045
23.9,entropy,5,128,100,0.9829,0.1194,0.8806,0.0171,0.0717,0.9306,1.116
23.10,entropy,5,128,100,0.9796,0.0838,0.9162,0.0204,0.0541,0.9461,1.01
24.1,entropy,5,128,200,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,1.599
24.2,entropy,5,128,200,0.9831,0.1053,0.8947,0.0169,0.0667,0.9321,1.832
24.3,entropy,5,128,200,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,1.787
24.4,entropy,5,128,200,0.9851,0.0925,0.9075,0.0149,0.0586,0.9397,1.846
24.5,entropy,5,128,200,0.9714,0.1242,0.8758,0.0286,0.0797,0.9221,1.529
24.6,entropy,5,128,200,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,1.652
24.7,entropy,5,128,200,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,1.598
24.8,entropy,5,128,200,1.0,0.0881,0.9119,0.0,0.0538,0.9393,1.83
24.9,entropy,5,128,200,0.9746,0.1203,0.8797,0.0254,0.0757,0.9264,1.702
24.10,entropy,5,128,200,0.9662,0.0904,0.9096,0.0338,0.0637,0.9365,1.609
25.1,entropy,6,32,100,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,1.186
25.2,entropy,6,32,100,0.9917,0.0867,0.9133,0.0083,0.0519,0.9471,0.909
25.3,entropy,6,32,100,0.9835,0.0748,0.9252,0.0165,0.0485,0.9504,0.904
25.4,entropy,6,32,100,0.9779,0.0877,0.9123,0.0221,0.0586,0.9399,0.908
25.5,entropy,6,32,100,0.9714,0.1242,0.8758,0.0286,0.0797,0.9221,0.867
25.6,entropy,6,32,100,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,0.892
25.7,entropy,6,32,100,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,0.937
25.8,entropy,6,32,100,1.0,0.0881,0.9119,0.0,0.0538,0.9393,1.034
25.9,entropy,6,32,100,0.9832,0.1061,0.8939,0.0168,0.0637,0.9382,1.015
25.10,entropy,6,32,100,0.9605,0.0741,0.9259,0.0395,0.0573,0.9428,0.891
26.1,entropy,6,32,200,0.9803,0.1212,0.8788,0.0197,0.0669,0.9389,1.304
26.2,entropy,6,32,200,0.9918,0.0743,0.9257,0.0082,0.0444,0.9547,1.302
26.3,entropy,6,32,200,0.9835,0.0748,0.9252,0.0165,0.0485,0.9504,1.466
26.4,entropy,6,32,200,0.9854,0.0765,0.9235,0.0146,0.0489,0.9498,1.269
26.5,entropy,6,32,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,1.354
26.6,entropy,6,32,200,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,1.272
26.7,entropy,6,32,200,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,1.319
26.8,entropy,6,32,200,0.9919,0.0885,0.9115,0.0081,0.057,0.9364,1.249
26.9,entropy,6,32,200,0.9832,0.1061,0.8939,0.0168,0.0637,0.9382,1.305
26.10,entropy,6,32,200,0.9536,0.0859,0.9141,0.0464,0.0669,0.9333,1.451
27.1,entropy,6,64,100,0.9803,0.1212,0.8788,0.0197,0.0669,0.9389,1.061
27.2,entropy,6,64,100,0.9835,0.0872,0.9128,0.0165,0.0556,0.9435,1.019
27.3,entropy,6,64,100,0.9835,0.0748,0.9252,0.0165,0.0485,0.9504,1.121
27.4,entropy,6,64,100,0.9781,0.0824,0.9176,0.0219,0.0554,0.9433,0.963
27.5,entropy,6,64,100,0.9714,0.1242,0.8758,0.0286,0.0797,0.9221,0.989
27.6,entropy,6,64,100,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,1.024
27.7,entropy,6,64,100,0.9795,0.0898,0.9102,0.0205,0.0575,0.9429,1.139
27.8,entropy,6,64,100,1.0,0.0833,0.9167,0.0,0.0506,0.9429,0.978
27.9,entropy,6,64,100,0.9832,0.1061,0.8939,0.0168,0.0637,0.9382,1.074
27.10,entropy,6,64,100,0.9533,0.0915,0.9085,0.0467,0.0701,0.9301,1.009
28.1,entropy,6,64,200,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,1.529
28.2,entropy,6,64,200,0.9833,0.0933,0.9067,0.0167,0.0593,0.9397,1.51
28.3,entropy,6,64,200,0.9917,0.0743,0.9257,0.0083,0.0448,0.9541,1.529
28.4,entropy,6,64,200,0.9853,0.0819,0.9181,0.0147,0.0521,0.9464,1.667
28.5,entropy,6,64,200,0.9714,0.1242,0.8758,0.0286,0.0797,0.9221,1.424
28.6,entropy,6,64,200,0.9744,0.1098,0.8902,0.0256,0.0747,0.9218,1.529
28.7,entropy,6,64,200,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,1.539
28.8,entropy,6,64,200,1.0,0.0785,0.9215,0.0,0.0475,0.9464,1.529
28.9,entropy,6,64,200,0.9748,0.1136,0.8864,0.0252,0.0717,0.9302,1.562
28.10,entropy,6,64,200,0.9662,0.0904,0.9096,0.0338,0.0637,0.9365,1.505
29.1,entropy,6,128,100,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,1.293
29.2,entropy,6,128,100,0.9832,0.0993,0.9007,0.0168,0.063,0.9359,1.292
29.3,entropy,6,128,100,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,1.293
29.4,entropy,6,128,100,0.9926,0.0814,0.9186,0.0074,0.0489,0.9496,1.306
29.5,entropy,6,128,100,0.9718,0.1132,0.8868,0.0282,0.0731,0.9285,1.344
29.6,entropy,6,128,100,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,1.42
29.7,entropy,6,128,100,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,1.29
29.8,entropy,6,128,100,0.9921,0.0789,0.9211,0.0079,0.0506,0.9436,1.427
29.9,entropy,6,128,100,0.975,0.1069,0.8931,0.025,0.0677,0.9341,1.339
29.10,entropy,6,128,100,0.9662,0.0904,0.9096,0.0338,0.0637,0.9365,1.266
30.1,entropy,6,128,200,0.98,0.1343,0.8657,0.02,0.0739,0.9328,2.232
30.2,entropy,6,128,200,0.9835,0.0872,0.9128,0.0165,0.0556,0.9435,2.11
30.3,entropy,6,128,200,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,2.266
30.4,entropy,6,128,200,0.9926,0.0814,0.9186,0.0074,0.0489,0.9496,1.997
30.5,entropy,6,128,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,2.093
30.6,entropy,6,128,200,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,2.05
30.7,entropy,6,128,200,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,2.144
30.8,entropy,6,128,200,0.9843,0.0794,0.9206,0.0157,0.0538,0.9407,2.028
30.9,entropy,6,128,200,0.9831,0.1128,0.8872,0.0169,0.0677,0.9344,2.307
30.10,entropy,6,128,200,0.9603,0.0798,0.9202,0.0397,0.0605,0.9396,2.01
31.1,entropy,7,32,100,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,0.982
31.2,entropy,7,32,100,0.9917,0.0805,0.9195,0.0083,0.0481,0.9509,1.126
31.3,entropy,7,32,100,0.9754,0.0753,0.9247,0.0246,0.0522,0.9468,1.034
31.4,entropy,7,32,100,0.9926,0.0814,0.9186,0.0074,0.0489,0.9496,1.063
31.5,entropy,7,32,100,0.9714,0.1242,0.8758,0.0286,0.0797,0.9221,1.018
31.6,entropy,7,32,100,0.9744,0.1098,0.8902,0.0256,0.0747,0.9218,1.004
31.7,entropy,7,32,100,0.9796,0.0843,0.9157,0.0204,0.0543,0.946,1.032
31.8,entropy,7,32,100,1.0,0.0638,0.9362,0.0,0.038,0.9571,1.041
31.9,entropy,7,32,100,0.975,0.1069,0.8931,0.025,0.0677,0.9341,0.974
31.10,entropy,7,32,100,0.9667,0.0793,0.9207,0.0333,0.0573,0.9428,1.005
32.1,entropy,7,32,200,0.9803,0.1212,0.8788,0.0197,0.0669,0.9389,1.487
32.2,entropy,7,32,200,0.9918,0.0743,0.9257,0.0082,0.0444,0.9547,1.464
32.3,entropy,7,32,200,0.9836,0.0685,0.9315,0.0164,0.0448,0.9543,1.491
32.4,entropy,7,32,200,0.9854,0.0765,0.9235,0.0146,0.0489,0.9498,1.613
32.5,entropy,7,32,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,1.428
32.6,entropy,7,32,200,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,1.468
32.7,entropy,7,32,200,0.9795,0.0898,0.9102,0.0205,0.0575,0.9429,1.565
32.8,entropy,7,32,200,1.0,0.0785,0.9215,0.0,0.0475,0.9464,1.636
32.9,entropy,7,32,200,0.9752,0.1,0.9,0.0248,0.0637,0.9379,1.524
32.10,entropy,7,32,200,0.9664,0.0848,0.9152,0.0336,0.0605,0.9397,1.494
33.1,entropy,7,64,100,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,1.173
33.2,entropy,7,64,100,0.9837,0.0748,0.9252,0.0163,0.0481,0.9511,1.146
33.3,entropy,7,64,100,0.9754,0.0753,0.9247,0.0246,0.0522,0.9468,1.338
33.4,entropy,7,64,100,0.9781,0.0824,0.9176,0.0219,0.0554,0.9433,1.123
33.5,entropy,7,64,100,0.9648,0.1195,0.8805,0.0352,0.0797,0.9219,1.124
33.6,entropy,7,64,100,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,1.111
33.7,entropy,7,64,100,0.9728,0.0904,0.9096,0.0272,0.0607,0.9396,1.149
33.8,entropy,7,64,100,0.9844,0.0745,0.9255,0.0156,0.0506,0.9443,1.166
33.9,entropy,7,64,100,0.9669,0.1077,0.8923,0.0331,0.0717,0.9299,1.2
33.10,entropy,7,64,100,0.9664,0.0848,0.9152,0.0336,0.0605,0.9397,1.367
34.1,entropy,7,64,200,0.9803,0.1212,0.8788,0.0197,0.0669,0.9389,1.843
34.2,entropy,7,64,200,0.9839,0.0685,0.9315,0.0161,0.0444,0.9549,1.827
34.3,entropy,7,64,200,0.9754,0.0753,0.9247,0.0246,0.0522,0.9468,1.837
34.4,entropy,7,64,200,0.9926,0.076,0.924,0.0074,0.0456,0.9529,1.759
34.5,entropy,7,64,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,1.68
34.6,entropy,7,64,200,0.9744,0.1098,0.8902,0.0256,0.0747,0.9218,1.823
34.7,entropy,7,64,200,0.9796,0.0843,0.9157,0.0204,0.0543,0.946,1.773
34.8,entropy,7,64,200,0.9921,0.0789,0.9211,0.0079,0.0506,0.9436,1.67
34.9,entropy,7,64,200,0.975,0.1069,0.8931,0.025,0.0677,0.9341,1.831
34.10,entropy,7,64,200,0.9664,0.0848,0.9152,0.0336,0.0605,0.9397,1.847
35.1,entropy,7,128,100,0.9803,0.1212,0.8788,0.0197,0.0669,0.9389,1.544
35.2,entropy,7,128,100,0.9836,0.0811,0.9189,0.0164,0.0519,0.9473,1.413
35.3,entropy,7,128,100,0.9835,0.0748,0.9252,0.0165,0.0485,0.9504,1.517
35.4,entropy,7,128,100,0.971,0.0828,0.9172,0.029,0.0586,0.9401,1.445
35.5,entropy,7,128,100,0.9718,0.1132,0.8868,0.0282,0.0731,0.9285,1.348
35.6,entropy,7,128,100,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,1.448
35.7,entropy,7,128,100,0.9732,0.0793,0.9207,0.0268,0.0543,0.946,1.461
35.8,entropy,7,128,100,0.9844,0.0745,0.9255,0.0156,0.0506,0.9443,1.506
35.9,entropy,7,128,100,0.9752,0.1,0.9,0.0248,0.0637,0.9379,1.45
35.10,entropy,7,128,100,0.9733,0.0732,0.9268,0.0267,0.051,0.9492,1.652
36.1,entropy,7,128,200,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,2.538
36.2,entropy,7,128,200,0.9839,0.0685,0.9315,0.0161,0.0444,0.9549,2.398
36.3,entropy,7,128,200,0.9833,0.0811,0.9189,0.0167,0.0522,0.9466,2.385
36.4,entropy,7,128,200,0.9783,0.0769,0.9231,0.0217,0.0521,0.9466,2.5
36.5,entropy,7,128,200,0.9716,0.1187,0.8812,0.0284,0.0764,0.9253,2.458
36.6,entropy,7,128,200,0.9826,0.1145,0.8855,0.0174,0.0747,0.9213,2.287
36.7,entropy,7,128,200,0.9795,0.0898,0.9102,0.0205,0.0575,0.9429,2.723
36.8,entropy,7,128,200,0.9922,0.0691,0.9309,0.0078,0.0443,0.9507,2.308
36.9,entropy,7,128,200,0.975,0.1069,0.8931,0.025,0.0677,0.9341,2.522
36.10,entropy,7,128,200,0.9667,0.0793,0.9207,0.0333,0.0573,0.9428,2.36
#############################
Random_Forest Sklearn: 36 different tests
Iteration,Impurity,Max_Depth,N_Estimators,Max_Features,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,gini,5,100,auto,0.9804,0.1145,0.8855,0.0196,0.0634,0.9419,1.002
1.2,gini,5,100,auto,0.9836,0.0811,0.9189,0.0164,0.0519,0.9473,0.82
1.3,gini,5,100,auto,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,0.81
1.4,gini,5,100,auto,0.9854,0.0765,0.9235,0.0146,0.0489,0.9498,0.825
1.5,gini,5,100,auto,0.9645,0.125,0.875,0.0355,0.0831,0.9187,0.783
1.6,gini,5,100,auto,0.9661,0.1104,0.8896,0.0339,0.0783,0.9184,0.799
1.7,gini,5,100,auto,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,0.82
1.8,gini,5,100,auto,1.0,0.0833,0.9167,0.0,0.0506,0.9429,0.806
1.9,gini,5,100,auto,0.9669,0.1077,0.8923,0.0331,0.0717,0.9299,0.784
1.10,gini,5,100,auto,0.9533,0.0915,0.9085,0.0467,0.0701,0.9301,0.803
2.1,gini,5,100,sqrt,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,0.854
2.2,gini,5,100,sqrt,0.9839,0.0685,0.9315,0.0161,0.0444,0.9549,0.811
2.3,gini,5,100,sqrt,0.9833,0.0811,0.9189,0.0167,0.0522,0.9466,0.841
2.4,gini,5,100,sqrt,0.9853,0.0819,0.9181,0.0147,0.0521,0.9464,0.813
2.5,gini,5,100,sqrt,0.9645,0.125,0.875,0.0355,0.0831,0.9187,0.787
2.6,gini,5,100,sqrt,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,0.815
2.7,gini,5,100,sqrt,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,0.832
2.8,gini,5,100,sqrt,0.9766,0.0798,0.9202,0.0234,0.057,0.9379,0.836
2.9,gini,5,100,sqrt,0.9748,0.1136,0.8864,0.0252,0.0717,0.9302,0.795
2.10,gini,5,100,sqrt,0.9533,0.0915,0.9085,0.0467,0.0701,0.9301,0.821
3.1,gini,5,100,log2,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,0.77
3.2,gini,5,100,log2,0.9837,0.0748,0.9252,0.0163,0.0481,0.9511,0.835
3.3,gini,5,100,log2,0.9916,0.0805,0.9195,0.0084,0.0485,0.9502,0.781
3.4,gini,5,100,log2,0.9853,0.0819,0.9181,0.0147,0.0521,0.9464,0.793
3.5,gini,5,100,log2,0.9784,0.1235,0.8765,0.0216,0.0764,0.9256,0.773
3.6,gini,5,100,log2,0.9828,0.1091,0.8909,0.0172,0.0712,0.9251,0.831
3.7,gini,5,100,log2,0.9792,0.1006,0.8994,0.0208,0.0639,0.9365,0.798
3.8,gini,5,100,log2,0.9919,0.0885,0.9115,0.0081,0.057,0.9364,0.808
3.9,gini,5,100,log2,0.9746,0.1203,0.8797,0.0254,0.0757,0.9264,0.814
3.10,gini,5,100,log2,0.9733,0.0732,0.9268,0.0267,0.051,0.9492,0.804
4.1,gini,5,200,auto,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,0.962
4.2,gini,5,200,auto,0.9837,0.0748,0.9252,0.0163,0.0481,0.9511,0.989
4.3,gini,5,200,auto,0.9833,0.0811,0.9189,0.0167,0.0522,0.9466,0.961
4.4,gini,5,200,auto,0.9781,0.0824,0.9176,0.0219,0.0554,0.9433,0.982
4.5,gini,5,200,auto,0.9714,0.1242,0.8758,0.0286,0.0797,0.9221,0.974
4.6,gini,5,200,auto,0.9661,0.1104,0.8896,0.0339,0.0783,0.9184,0.98
4.7,gini,5,200,auto,0.9793,0.0952,0.9048,0.0207,0.0607,0.9397,0.972
4.8,gini,5,200,auto,0.9841,0.0842,0.9158,0.0159,0.057,0.9372,0.987
4.9,gini,5,200,auto,0.9748,0.1136,0.8864,0.0252,0.0717,0.9302,1.021
4.10,gini,5,200,auto,0.9533,0.0915,0.9085,0.0467,0.0701,0.9301,0.942
5.1,gini,5,200,sqrt,0.9801,0.1278,0.8722,0.0199,0.0704,0.9359,0.969
5.2,gini,5,200,sqrt,0.9837,0.0748,0.9252,0.0163,0.0481,0.9511,1.017
5.3,gini,5,200,sqrt,0.9833,0.0811,0.9189,0.0167,0.0522,0.9466,0.972
5.4,gini,5,200,sqrt,0.9853,0.0819,0.9181,0.0147,0.0521,0.9464,0.968
