Multiplier: 5
Decision_Tree: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
2.4,50,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,71.71
2.5,50,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,186.986
3.1,50,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,137.876
3.2,50,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,126.369
3.3,50,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,186.95
3.4,50,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,78.291
3.5,50,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,229.7
4.1,50,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,33.13
4.2,50,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,242.2
4.3,50,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,80.518
4.4,50,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,182.23
4.5,50,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,131.016
5.1,50,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,133.685
5.2,50,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,169.609
5.3,50,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,92.576
5.4,50,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,240.806
5.5,50,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,34.838
6.1,50,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,233.031
6.2,50,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,99.993
6.3,50,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,166.339
6.4,50,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,174.47
6.5,50,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,92.84
7.1,50,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,236.774
7.2,50,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.094
7.3,50,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,234.35
7.4,50,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,90.869
7.5,50,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,173.374
8.1,50,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,157.048
8.2,50,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,107.194
8.3,50,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,215.081
8.4,50,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,48.7
8.5,50,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,260.254
9.1,50,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,109.967
9.2,50,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,154.52
9.3,50,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,173.409
9.4,50,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,95.133
9.5,50,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,245.161
10.1,50,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,38.709
10.2,50,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,225.847
10.3,50,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,89.603
10.4,50,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,173.7
10.5,50,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,150.287
11.1,50,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,114.278
11.2,50,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,201.676
11.3,50,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,62.703
11.4,50,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,232.599
11.5,50,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.304
12.1,50,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,233.032
12.2,50,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,76.556
12.3,50,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,185.778
12.4,50,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,120.093
12.5,50,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,142.637
13.1,50,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,156.826
13.2,50,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,104.97
13.3,50,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,211.559
13.4,50,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,52.015
13.5,50,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,252.857
14.1,50,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,55.724
14.2,50,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,208.848
14.3,50,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,113.803
14.4,50,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,148.404
14.5,50,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,169.351
15.1,50,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,96.731
15.2,50,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,240.813
15.3,50,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.861
15.4,50,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,232.31
15.5,50,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,101.46
16.1,50,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,164.649
16.2,50,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,175.552
16.3,50,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,92.263
16.4,50,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,242.89
16.5,50,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,34.692
17.1,50,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,231.892
17.2,50,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,93.967
17.3,50,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,171.601
17.4,50,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,161.763
17.5,50,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,104.639
18.1,50,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,229.575
18.2,50,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.7
18.3,50,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,242.387
18.4,50,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,80.804
18.5,50,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,180.491
19.1,50,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,140.686
19.2,50,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,122.049
19.3,50,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,187.599
19.4,50,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,77.085
19.5,50,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,245.641
20.1,50,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,47.183
20.2,50,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,215.964
20.3,50,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,115.089
20.4,50,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,149.931
20.5,50,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,180.421
21.1,50,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,85.524
21.2,50,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,248.559
21.3,50,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,53.687
21.4,50,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,210.529
21.5,50,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,114.129
22.1,50,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,150.383
22.2,50,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,178.37
22.3,50,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,87.54
22.4,50,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,244.587
22.5,50,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,38.854
23.1,50,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,225.54
23.2,50,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,107.088
23.3,50,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,157.622
23.4,50,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,174.218
23.5,50,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,93.584
24.1,50,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,249.68
24.2,50,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,57.29
24.3,50,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,208.227
24.4,50,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,126.733
24.5,50,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,136.786
25.1,50,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,181.974
25.2,50,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,82.463
25.3,50,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,245.771
25.4,50,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,39.423
25.5,50,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,223.808
26.1,50,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,108.136
26.2,50,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,157.976
26.3,50,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,178.023
26.4,50,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,89.246
26.5,50,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,248.089
27.1,50,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,38.936
27.2,50,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,223.215
27.3,50,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,98.869
27.4,50,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,165.789
27.5,50,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,174.957
28.1,100,0.1,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,91.723
28.2,100,0.1,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,243.025
28.3,100,0.1,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,37.874
28.4,100,0.1,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,229.049
28.5,100,0.1,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,121.618
29.1,100,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,142.987
29.2,100,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,165.451
29.3,100,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,98.993
29.4,100,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,210.418
29.5,100,0.1,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,51.194
30.1,100,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,254.185
30.2,100,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,46.473
30.3,100,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,217.548
30.4,100,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,106.75
30.5,100,0.1,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,157.594
31.1,100,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,167.655
31.2,100,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,97.795
31.3,100,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,226.535
31.4,100,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,37.484
31.5,100,0.1,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,245.478
32.1,100,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,53.844
32.2,100,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,209.02
32.3,100,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,119.215
32.4,100,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,145.466
32.5,100,0.1,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,179.669
33.1,100,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,87.065
33.2,100,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,201.317
33.3,100,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,58.496
33.4,100,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,246.776
33.5,100,0.1,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,39.821
34.1,100,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,221.891
34.2,100,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,87.979
34.3,100,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,174.496
34.4,100,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,145.731
34.5,100,0.1,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,116.439
35.1,100,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,175.927
35.2,100,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,88.311
35.3,100,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,234.641
35.4,100,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,33.396
35.5,100,0.1,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,239.342
36.1,100,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,74.18
36.2,100,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,189.036
36.3,100,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,119.899
36.4,100,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,141.505
36.5,100,0.1,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,162.62
37.1,100,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,99.743
37.2,100,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,216.326
37.3,100,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,47.835
37.4,100,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,255.018
37.5,100,0.3,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,69.467
38.1,100,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,193.034
38.2,100,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,123.14
38.3,100,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,139.532
38.4,100,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,176.041
38.5,100,0.3,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,88.754
39.1,100,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,235.087
39.2,100,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,33.668
39.3,100,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,240.309
39.4,100,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,75.915
39.5,100,0.3,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,186.597
40.1,100,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,124.258
40.2,100,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,138.791
40.3,100,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,172.044
40.4,100,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,93.139
40.5,100,0.3,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,225.267
41.1,100,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,39.387
41.2,100,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,240.925
41.3,100,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,76.824
41.4,100,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,187.465
41.5,100,0.3,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,129.281
42.1,100,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,133.168
42.2,100,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,166.953
42.3,100,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,97.333
42.4,100,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,228.108
42.5,100,0.3,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.801
43.1,100,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,248.084
43.2,100,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,73.899
43.3,100,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,187.37
43.4,100,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,102.435
43.5,100,0.3,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,156.533
44.1,100,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,152.031
44.2,100,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,111.822
44.3,100,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,205.018
44.4,100,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,57.588
44.5,100,0.3,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,250.86
45.1,100,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,43.775
45.2,100,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,216.275
45.3,100,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,101.804
45.4,100,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,161.337
45.5,100,0.3,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,137.03
46.1,100,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,123.422
46.2,100,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,176.19
46.3,100,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,88.357
46.4,100,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,234.291
46.5,100,0.5,0.6,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.686
47.1,100,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,229.941
47.2,100,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,84.033
47.3,100,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,177.752
47.4,100,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,140.295
47.5,100,0.5,0.6,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,121.59
48.1,100,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,176.197
48.2,100,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,88.155
48.3,100,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,230.721
48.4,100,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.092
48.5,100,0.5,0.6,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,234.501
49.1,100,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,81.62
49.2,100,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,179.993
49.3,100,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,138.986
49.4,100,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,123.726
49.5,100,0.5,0.8,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,180.466
50.1,100,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,84.43
50.2,100,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,230.395
50.3,100,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.027
50.4,100,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,235.35
50.5,100,0.5,0.8,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,74.197
51.1,100,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,188.16
51.2,100,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,122.117
51.3,100,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,139.765
51.4,100,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,145.68
51.5,100,0.5,0.8,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,113.662
52.1,100,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,186.795
52.2,100,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,75.373
52.3,100,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,241.889
52.4,100,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,35.787
52.5,100,0.5,1.0,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,229.924
53.1,100,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,79.064
53.2,100,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,182.651
53.3,100,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,127.945
53.4,100,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,133.91
53.5,100,0.5,1.0,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,174.119
54.1,100,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,90.52
54.2,100,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,227.452
54.3,100,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,38.042
54.4,100,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,240.912
54.5,100,0.5,1.0,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,82.658
#############################
Linear_SVC: 18 different tests
Iteration,Max_Iter,Reg_Param,Aggregation_Depth,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,50,0.1,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,678.806
1.2,50,0.1,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,659.88
1.3,50,0.1,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,602.498
1.4,50,0.1,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,597.724
1.5,50,0.1,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,598.56
2.1,50,0.1,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,598.415
2.2,50,0.1,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,615.937
2.3,50,0.1,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,690.11
2.4,50,0.1,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,686.911
2.5,50,0.1,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,604.209
3.1,50,0.1,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,598.44
3.2,50,0.1,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,605.98
3.3,50,0.1,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,686.942
3.4,50,0.1,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,714.948
3.5,50,0.1,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,608.772
4.1,50,0.3,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,622.129
4.2,50,0.3,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,770.001
4.3,50,0.3,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,632.503
4.4,50,0.3,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,625.144
4.5,50,0.3,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,757.19
5.1,50,0.3,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,638.722
5.2,50,0.3,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,661.256
5.3,50,0.3,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,780.299
5.4,50,0.3,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,623.014
5.5,50,0.3,3,0.0,0.0017,0.9983,0.0,0.0017,0.5,770.734
6.1,50,0.3,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,667.289
6.2,50,0.3,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,657.892
6.3,50,0.3,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,783.36
6.4,50,0.3,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,623.458
6.5,50,0.3,4,0.0,0.0017,0.9983,0.0,0.0017,0.5,792.914
7.1,50,0.5,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,800.217
7.2,50,0.5,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,811.948
7.3,50,0.5,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,776.635
7.4,50,0.5,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,854.071
7.5,50,0.5,2,0.0,0.0017,0.9983,0.0,0.0017,0.5,874.914
