Multiplier: 5
Decision_Tree: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
5.2,3,128,50,0.9412,0.1049,0.8951,0.0588,0.084,0.915,24.437
5.3,3,128,50,0.9412,0.1049,0.8951,0.0588,0.084,0.915,24.206
5.4,3,128,50,0.9412,0.1049,0.8951,0.0588,0.084,0.915,24.541
5.5,3,128,50,0.9412,0.1049,0.8951,0.0588,0.084,0.915,24.144
6.1,3,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,55.573
6.2,3,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,55.773
6.3,3,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,55.472
6.4,3,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,55.729
6.5,3,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,55.535
7.1,5,32,50,0.9194,0.0942,0.9058,0.0806,0.0878,0.9118,31.41
7.2,5,32,50,0.9194,0.0942,0.9058,0.0806,0.0878,0.9118,31.383
7.3,5,32,50,0.9194,0.0942,0.9058,0.0806,0.0878,0.9118,31.713
7.4,5,32,50,0.9194,0.0942,0.9058,0.0806,0.0878,0.9118,31.633
7.5,5,32,50,0.9194,0.0942,0.9058,0.0806,0.0878,0.9118,31.779
8.1,5,32,100,0.912,0.0949,0.9051,0.088,0.0916,0.9081,79.6
8.2,5,32,100,0.912,0.0949,0.9051,0.088,0.0916,0.9081,80.041
8.3,5,32,100,0.912,0.0949,0.9051,0.088,0.0916,0.9081,79.806
8.4,5,32,100,0.912,0.0949,0.9051,0.088,0.0916,0.9081,79.812
8.5,5,32,100,0.912,0.0949,0.9051,0.088,0.0916,0.9081,79.706
9.1,5,64,50,0.95,0.0915,0.9085,0.05,0.0725,0.9266,34.0
9.2,5,64,50,0.95,0.0915,0.9085,0.05,0.0725,0.9266,33.362
9.3,5,64,50,0.95,0.0915,0.9085,0.05,0.0725,0.9266,33.429
9.4,5,64,50,0.95,0.0915,0.9085,0.05,0.0725,0.9266,33.343
9.5,5,64,50,0.95,0.0915,0.9085,0.05,0.0725,0.9266,33.466
10.1,5,64,100,0.9421,0.0922,0.9078,0.0579,0.0763,0.9229,81.833
10.2,5,64,100,0.9421,0.0922,0.9078,0.0579,0.0763,0.9229,81.192
10.3,5,64,100,0.9421,0.0922,0.9078,0.0579,0.0763,0.9229,81.2
10.4,5,64,100,0.9421,0.0922,0.9078,0.0579,0.0763,0.9229,81.166
10.5,5,64,100,0.9421,0.0922,0.9078,0.0579,0.0763,0.9229,81.142
11.1,5,128,50,0.9402,0.1172,0.8828,0.0598,0.0916,0.9071,37.036
11.2,5,128,50,0.9402,0.1172,0.8828,0.0598,0.0916,0.9071,36.763
11.3,5,128,50,0.9402,0.1172,0.8828,0.0598,0.0916,0.9071,36.507
11.4,5,128,50,0.9402,0.1172,0.8828,0.0598,0.0916,0.9071,36.369
11.5,5,128,50,0.9402,0.1172,0.8828,0.0598,0.0916,0.9071,36.672
12.1,5,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,89.705
12.2,5,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,90.014
12.3,5,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,90.08
12.4,5,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,89.972
12.5,5,128,100,0.9417,0.0986,0.9014,0.0583,0.0802,0.919,89.81
#############################
Logistic_Regression: 54 different tests
Iteration,Max_Iter,Reg_Param,Elastic_Net_Param,Aggregation_Depth,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,50,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,8.511
1.2,50,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.49
1.3,50,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.006
1.4,50,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,3.623
1.5,50,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,3.438
2.1,50,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.386
2.2,50,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.128
2.3,50,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,3.93
2.4,50,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.345
2.5,50,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,3.968
3.1,50,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.195
3.2,50,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.168
3.3,50,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.124
3.4,50,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.31
3.5,50,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,4.077
4.1,50,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.703
4.2,50,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.741
4.3,50,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.846
4.4,50,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.841
4.5,50,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.957
5.1,50,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.363
5.2,50,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.122
5.3,50,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.32
5.4,50,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.253
5.5,50,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.326
6.1,50,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.509
6.2,50,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.693
6.3,50,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.211
6.4,50,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.614
6.5,50,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.394
7.1,50,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.119
7.2,50,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.798
7.3,50,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.096
7.4,50,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.106
7.5,50,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.143
8.1,50,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.337
8.2,50,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.613
8.3,50,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.328
8.4,50,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.488
8.5,50,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.437
9.1,50,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.849
9.2,50,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.52
9.3,50,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.795
9.4,50,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.433
9.5,50,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.557
10.1,50,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.451
10.2,50,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.558
10.3,50,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.593
10.4,50,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.694
10.5,50,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.574
11.1,50,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.31
11.2,50,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.17
11.3,50,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.113
11.4,50,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.943
11.5,50,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.027
12.1,50,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.02
12.2,50,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.065
12.3,50,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.904
12.4,50,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.185
12.5,50,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.001
13.1,50,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.264
13.2,50,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.372
13.3,50,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.792
13.4,50,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.259
13.5,50,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.286
14.1,50,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.05
14.2,50,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.692
14.3,50,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.77
14.4,50,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.602
14.5,50,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.615
15.1,50,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.951
15.2,50,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.803
15.3,50,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.603
15.4,50,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.13
15.5,50,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.857
16.1,50,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.781
16.2,50,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.453
16.3,50,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.495
16.4,50,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.542
16.5,50,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.506
17.1,50,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.124
17.2,50,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.036
17.3,50,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.827
17.4,50,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.026
17.5,50,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.03
18.1,50,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.203
18.2,50,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.398
18.3,50,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.93
18.4,50,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.934
18.5,50,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.952
19.1,50,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.792
19.2,50,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.437
19.3,50,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.583
19.4,50,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.097
19.5,50,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.38
20.1,50,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.082
20.2,50,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.89
20.3,50,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.957
20.4,50,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.928
20.5,50,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.721
21.1,50,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.926
21.2,50,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.998
21.3,50,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.037
21.4,50,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.98
21.5,50,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.387
22.1,50,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.137
22.2,50,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.452
22.3,50,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.073
22.4,50,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.138
22.5,50,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.187
23.1,50,0.5,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.762
23.2,50,0.5,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.917
23.3,50,0.5,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.809
23.4,50,0.5,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,4.151
23.5,50,0.5,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.856
24.1,50,0.5,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,4.031
24.2,50,0.5,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.768
24.3,50,0.5,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,4.025
24.4,50,0.5,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,4.138
24.5,50,0.5,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.83
25.1,50,0.5,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.324
25.2,50,0.5,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.072
25.3,50,0.5,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.822
25.4,50,0.5,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.856
25.5,50,0.5,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.304
26.1,50,0.5,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.821
26.2,50,0.5,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.416
26.3,50,0.5,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.537
26.4,50,0.5,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.617
26.5,50,0.5,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,4.242
27.1,50,0.5,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.51
27.2,50,0.5,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.97
27.3,50,0.5,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.807
27.4,50,0.5,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.529
27.5,50,0.5,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,4.117
28.1,100,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,5.335
28.2,100,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,5.245
28.3,100,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,5.564
28.4,100,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,5.269
28.5,100,0.1,0.6,2,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,5.973
29.1,100,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.858
29.2,100,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.501
29.3,100,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.604
29.4,100,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.663
29.5,100,0.1,0.6,3,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.785
30.1,100,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.577
30.2,100,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.633
30.3,100,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.669
30.4,100,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,6.938
30.5,100,0.1,0.6,4,0.5743,0.3684,0.6316,0.4257,0.4008,0.6013,7.362
31.1,100,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.636
31.2,100,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.708
31.3,100,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.903
31.4,100,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.675
31.5,100,0.1,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.961
32.1,100,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.325
32.2,100,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.299
32.3,100,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.768
32.4,100,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.409
32.5,100,0.1,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.099
33.1,100,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.6
33.2,100,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.255
33.3,100,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.303
33.4,100,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.268
33.5,100,0.1,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.196
34.1,100,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.712
34.2,100,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.212
34.3,100,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.774
34.4,100,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.97
34.5,100,0.1,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.925
35.1,100,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.133
35.2,100,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.09
35.3,100,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.615
35.4,100,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.418
35.5,100,0.1,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.486
36.1,100,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.384
36.2,100,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.729
36.3,100,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.562
36.4,100,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.403
36.5,100,0.1,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.332
37.1,100,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.624
37.2,100,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.499
37.3,100,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.532
37.4,100,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.495
37.5,100,0.3,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.637
38.1,100,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.681
38.2,100,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.897
38.3,100,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.725
38.4,100,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.937
38.5,100,0.3,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.94
39.1,100,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.888
39.2,100,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.869
39.3,100,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.046
39.4,100,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.033
39.5,100,0.3,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.182
40.1,100,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.378
40.2,100,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.187
40.3,100,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.417
40.4,100,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.164
40.5,100,0.3,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.154
41.1,100,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.62
41.2,100,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.743
41.3,100,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.635
41.4,100,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.582
41.5,100,0.3,0.8,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.949
42.1,100,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.651
42.2,100,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.711
42.3,100,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.029
42.4,100,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.737
42.5,100,0.3,0.8,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.579
43.1,100,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.984
43.2,100,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.6
43.3,100,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.755
43.4,100,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.65
43.5,100,0.3,1.0,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.735
44.1,100,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.085
44.2,100,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.21
44.3,100,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.049
44.4,100,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.843
44.5,100,0.3,1.0,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.239
45.1,100,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.996
45.2,100,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.152
45.3,100,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.928
45.4,100,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.513
45.5,100,0.3,1.0,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.409
46.1,100,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.599
46.2,100,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.573
46.3,100,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.61
46.4,100,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.417
46.5,100,0.5,0.6,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.711
47.1,100,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.955
47.2,100,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.092
47.3,100,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.025
47.4,100,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.437
47.5,100,0.5,0.6,3,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.317
48.1,100,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.081
48.2,100,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,2.983
48.3,100,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.099
48.4,100,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.307
48.5,100,0.5,0.6,4,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.028
49.1,100,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.651
49.2,100,0.5,0.8,2,0.5417,0.4153,0.5847,0.4583,0.4389,0.5626,3.04
