Multiplier: 10
Decision_Tree MLLib: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
13.1,gini,7,32,100,0.9795,0.0994,0.9006,0.0205,0.0631,0.9373,1.006
13.2,gini,7,32,100,0.9854,0.1013,0.8987,0.0146,0.061,0.9401,1.112
13.3,gini,7,32,100,0.9648,0.092,0.908,0.0352,0.0656,0.9343,1.059
13.4,gini,7,32,100,0.9831,0.121,0.879,0.0169,0.0764,0.9225,1.204
13.5,gini,7,32,100,0.9835,0.1419,0.8581,0.0165,0.087,0.9146,1.028
13.6,gini,7,32,100,0.9766,0.1037,0.8963,0.0234,0.0685,0.9301,0.963
13.7,gini,7,32,100,0.9699,0.1159,0.8841,0.0301,0.0774,0.9224,1.115
13.8,gini,7,32,100,0.9918,0.057,0.943,0.0082,0.0357,0.9621,1.161
13.9,gini,7,32,100,0.9474,0.1159,0.8841,0.0526,0.0875,0.9115,0.965
13.10,gini,7,32,100,0.9643,0.0571,0.9429,0.0357,0.0476,0.9508,1.158
14.1,gini,7,32,200,0.9726,0.1053,0.8947,0.0274,0.0694,0.931,1.4
14.2,gini,7,32,200,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.509
14.3,gini,7,32,200,0.9648,0.092,0.908,0.0352,0.0656,0.9343,1.547
14.4,gini,7,32,200,0.9831,0.121,0.879,0.0169,0.0764,0.9225,1.517
14.5,gini,7,32,200,0.9835,0.1419,0.8581,0.0165,0.087,0.9146,1.603
14.6,gini,7,32,200,0.9845,0.092,0.908,0.0155,0.0582,0.9405,1.499
14.7,gini,7,32,200,0.9704,0.1049,0.8951,0.0296,0.0707,0.9291,1.616
14.8,gini,7,32,200,0.9917,0.0688,0.9313,0.0083,0.0429,0.9544,1.679
14.9,gini,7,32,200,0.9545,0.1152,0.8848,0.0455,0.0842,0.9147,1.461
14.10,gini,7,32,200,0.9571,0.0629,0.9371,0.0429,0.054,0.9444,1.7
15.1,gini,7,64,100,0.973,0.0947,0.9053,0.027,0.0631,0.9373,1.156
15.2,gini,7,64,100,0.971,0.1083,0.8917,0.029,0.0712,0.9298,1.308
15.3,gini,7,64,100,0.9714,0.097,0.903,0.0286,0.0656,0.9343,1.211
15.4,gini,7,64,100,0.9754,0.1046,0.8954,0.0246,0.0691,0.93,1.294
15.5,gini,7,64,100,0.9756,0.1373,0.8627,0.0244,0.087,0.9144,1.339
15.6,gini,7,64,100,0.9844,0.0976,0.9024,0.0156,0.0616,0.937,1.156
15.7,gini,7,64,100,0.9774,0.1098,0.8902,0.0226,0.0707,0.9291,1.145
15.8,gini,7,64,100,0.9831,0.0864,0.9136,0.0169,0.0571,0.9395,1.198
15.9,gini,7,64,100,0.963,0.0926,0.9074,0.037,0.0673,0.9318,1.079
15.10,gini,7,64,100,0.9643,0.0571,0.9429,0.0357,0.0476,0.9508,1.286
16.1,gini,7,64,200,0.973,0.0947,0.9053,0.027,0.0631,0.9373,1.929
16.2,gini,7,64,200,0.9781,0.1076,0.8924,0.0219,0.0678,0.9333,1.806
16.3,gini,7,64,200,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,1.921
16.4,gini,7,64,200,0.975,0.1161,0.8839,0.025,0.0764,0.9226,1.774
16.5,gini,7,64,200,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.805
16.6,gini,7,64,200,0.9844,0.0976,0.9024,0.0156,0.0616,0.937,1.759
16.7,gini,7,64,200,0.9704,0.1049,0.8951,0.0296,0.0707,0.9291,1.75
16.8,gini,7,64,200,0.9917,0.0629,0.9371,0.0083,0.0393,0.9582,2.025
16.9,gini,7,64,200,0.9618,0.1145,0.8855,0.0382,0.0808,0.918,1.792
16.10,gini,7,64,200,0.9643,0.0571,0.9429,0.0357,0.0476,0.9508,1.823
17.1,gini,7,128,100,0.9728,0.1,0.9,0.0272,0.0662,0.9341,1.465
17.2,gini,7,128,100,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.473
17.3,gini,7,128,100,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,1.672
17.4,gini,7,128,100,0.9746,0.1274,0.8726,0.0254,0.0836,0.9152,1.418
17.5,gini,7,128,100,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.562
17.6,gini,7,128,100,0.9773,0.0813,0.9187,0.0227,0.0548,0.9442,1.411
17.7,gini,7,128,100,0.9781,0.0875,0.9125,0.0219,0.0572,0.9426,1.473
17.8,gini,7,128,100,0.9752,0.0755,0.9245,0.0248,0.0536,0.9438,1.681
17.9,gini,7,128,100,0.9474,0.1159,0.8841,0.0526,0.0875,0.9115,1.372
17.10,gini,7,128,100,0.9574,0.0575,0.9425,0.0426,0.0508,0.9479,1.532
18.1,gini,7,128,200,0.973,0.0947,0.9053,0.027,0.0631,0.9373,2.504
18.2,gini,7,128,200,0.9781,0.1076,0.8924,0.0219,0.0678,0.9333,2.35
18.3,gini,7,128,200,0.9714,0.097,0.903,0.0286,0.0656,0.9343,2.496
18.4,gini,7,128,200,0.975,0.1161,0.8839,0.025,0.0764,0.9226,2.32
18.5,gini,7,128,200,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,2.542
18.6,gini,7,128,200,0.9921,0.097,0.903,0.0079,0.0582,0.9403,2.36
18.7,gini,7,128,200,0.9704,0.1049,0.8951,0.0296,0.0707,0.9291,2.254
18.8,gini,7,128,200,0.9917,0.0629,0.9371,0.0083,0.0393,0.9582,2.552
18.9,gini,7,128,200,0.9545,0.1152,0.8848,0.0455,0.0842,0.9147,2.131
18.10,gini,7,128,200,0.964,0.0625,0.9375,0.036,0.0508,0.9474,2.39
19.1,entropy,5,32,100,0.9789,0.12,0.88,0.0211,0.0757,0.9248,0.812
19.2,entropy,5,32,100,0.9925,0.1118,0.8882,0.0075,0.0644,0.9369,0.742
19.3,entropy,5,32,100,0.971,0.1078,0.8922,0.029,0.0721,0.9277,0.778
19.4,entropy,5,32,100,0.9744,0.1329,0.8671,0.0256,0.0873,0.9115,0.805
19.5,entropy,5,32,100,0.9833,0.1474,0.8526,0.0167,0.0906,0.911,0.801
19.6,entropy,5,32,100,0.9919,0.1131,0.8869,0.0081,0.0685,0.9298,0.815
19.7,entropy,5,32,100,0.9847,0.1145,0.8855,0.0153,0.0707,0.9291,0.75
19.8,entropy,5,32,100,0.9914,0.0915,0.9085,0.0086,0.0571,0.939,0.811
19.9,entropy,5,32,100,0.9618,0.1145,0.8855,0.0382,0.0808,0.918,0.773
19.10,entropy,5,32,100,0.9635,0.073,0.927,0.0365,0.0571,0.9405,0.906
20.1,entropy,5,32,200,0.979,0.1149,0.8851,0.021,0.0726,0.9279,1.077
20.2,entropy,5,32,200,0.9925,0.1118,0.8882,0.0075,0.0644,0.9369,1.166
20.3,entropy,5,32,200,0.9781,0.1071,0.8929,0.0219,0.0689,0.931,1.27
20.4,entropy,5,32,200,0.9828,0.1321,0.8679,0.0172,0.0836,0.9151,1.094
20.5,entropy,5,32,200,0.9833,0.1474,0.8526,0.0167,0.0906,0.911,1.19
20.6,entropy,5,32,200,0.9919,0.1183,0.8817,0.0081,0.0719,0.9262,1.267
20.7,entropy,5,32,200,0.9847,0.1145,0.8855,0.0153,0.0707,0.9291,1.223
20.8,entropy,5,32,200,0.9831,0.0864,0.9136,0.0169,0.0571,0.9395,1.082
20.9,entropy,5,32,200,0.9615,0.1198,0.8802,0.0385,0.0842,0.9146,1.138
20.10,entropy,5,32,200,0.9638,0.0678,0.9322,0.0362,0.054,0.9439,1.061
21.1,entropy,5,64,100,0.9789,0.12,0.88,0.0211,0.0757,0.9248,1.022
21.2,entropy,5,64,100,0.9852,0.1125,0.8875,0.0148,0.0678,0.9335,0.859
21.3,entropy,5,64,100,0.9783,0.1018,0.8982,0.0217,0.0656,0.9343,0.865
21.4,entropy,5,64,100,0.9741,0.1384,0.8616,0.0259,0.0909,0.9078,0.848
21.5,entropy,5,64,100,0.9833,0.1474,0.8526,0.0167,0.0906,0.911,0.878
21.6,entropy,5,64,100,0.976,0.1198,0.8802,0.024,0.0788,0.9196,1.032
21.7,entropy,5,64,100,0.9847,0.1145,0.8855,0.0153,0.0707,0.9291,0.844
21.8,entropy,5,64,100,1.0,0.0909,0.9091,0.0,0.0536,0.9423,0.929
21.9,entropy,5,64,100,0.9542,0.1205,0.8795,0.0458,0.0875,0.9113,0.837
21.10,entropy,5,64,100,0.971,0.0621,0.9379,0.029,0.0476,0.9503,1.058
22.1,entropy,5,64,200,0.9718,0.1257,0.8743,0.0282,0.082,0.9185,1.341
22.2,entropy,5,64,200,0.9852,0.1125,0.8875,0.0148,0.0678,0.9335,1.283
22.3,entropy,5,64,200,0.9781,0.1071,0.8929,0.0219,0.0689,0.931,1.39
22.4,entropy,5,64,200,0.9741,0.1384,0.8616,0.0259,0.0909,0.9078,1.444
22.5,entropy,5,64,200,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.603
22.6,entropy,5,64,200,0.9918,0.1235,0.8765,0.0082,0.0753,0.9227,1.234
22.7,entropy,5,64,200,0.9846,0.1198,0.8802,0.0154,0.0741,0.9257,1.167
22.8,entropy,5,64,200,0.9916,0.0745,0.9255,0.0084,0.0464,0.9505,1.329
22.9,entropy,5,64,200,0.969,0.119,0.881,0.031,0.0808,0.9179,1.192
22.10,entropy,5,64,200,0.9779,0.067,0.933,0.0221,0.0476,0.9498,1.256
23.1,entropy,5,128,100,0.972,0.1207,0.8793,0.028,0.0789,0.9216,1.204
23.2,entropy,5,128,100,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.116
23.3,entropy,5,128,100,0.9783,0.1018,0.8982,0.0217,0.0656,0.9343,1.169
23.4,entropy,5,128,100,0.9744,0.1329,0.8671,0.0256,0.0873,0.9115,1.25
23.5,entropy,5,128,100,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.372
23.6,entropy,5,128,100,0.9919,0.1131,0.8869,0.0081,0.0685,0.9298,1.157
23.7,entropy,5,128,100,0.9773,0.1152,0.8848,0.0227,0.0741,0.9257,1.144
23.8,entropy,5,128,100,0.9915,0.0802,0.9198,0.0085,0.05,0.9467,1.119
23.9,entropy,5,128,100,0.9618,0.1145,0.8855,0.0382,0.0808,0.918,1.02
23.10,entropy,5,128,100,0.971,0.0621,0.9379,0.029,0.0476,0.9503,1.237
24.1,entropy,5,128,200,0.9724,0.1105,0.8895,0.0276,0.0726,0.9279,1.795
24.2,entropy,5,128,200,0.9852,0.1125,0.8875,0.0148,0.0678,0.9335,1.703
24.3,entropy,5,128,200,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,1.905
24.4,entropy,5,128,200,0.9741,0.1384,0.8616,0.0259,0.0909,0.9078,1.658
24.5,entropy,5,128,200,0.975,0.1538,0.8462,0.025,0.0978,0.9038,1.965
24.6,entropy,5,128,200,0.9837,0.1243,0.8757,0.0163,0.0788,0.9194,1.562
24.7,entropy,5,128,200,0.9847,0.1145,0.8855,0.0153,0.0707,0.9291,1.529
24.8,entropy,5,128,200,0.9831,0.0864,0.9136,0.0169,0.0571,0.9395,1.927
24.9,entropy,5,128,200,0.9766,0.1183,0.8817,0.0234,0.0774,0.9212,1.642
24.10,entropy,5,128,200,0.9776,0.0773,0.9227,0.0224,0.054,0.9429,1.785
25.1,entropy,6,32,100,0.979,0.1149,0.8851,0.021,0.0726,0.9279,0.923
25.2,entropy,6,32,100,0.9925,0.1118,0.8882,0.0075,0.0644,0.9369,1.039
25.3,entropy,6,32,100,0.9643,0.103,0.897,0.0357,0.0721,0.9277,1.056
25.4,entropy,6,32,100,0.9831,0.121,0.879,0.0169,0.0764,0.9225,0.857
25.5,entropy,6,32,100,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.028
25.6,entropy,6,32,100,0.984,0.1138,0.8862,0.016,0.0719,0.9264,0.926
25.7,entropy,6,32,100,0.9701,0.1104,0.8896,0.0299,0.0741,0.9258,0.885
25.8,entropy,6,32,100,0.9915,0.0859,0.9141,0.0085,0.0536,0.9428,1.18
25.9,entropy,6,32,100,0.9538,0.1257,0.8743,0.0462,0.0909,0.9078,0.855
25.10,entropy,6,32,100,0.9638,0.0678,0.9322,0.0362,0.054,0.9439,0.926
26.1,entropy,6,32,200,0.979,0.1149,0.8851,0.021,0.0726,0.9279,1.202
26.2,entropy,6,32,200,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.299
26.3,entropy,6,32,200,0.9783,0.1018,0.8982,0.0217,0.0656,0.9343,1.331
26.4,entropy,6,32,200,0.9829,0.1266,0.8734,0.0171,0.08,0.9188,1.275
26.5,entropy,6,32,200,0.9835,0.1419,0.8581,0.0165,0.087,0.9146,1.3
26.6,entropy,6,32,200,0.976,0.1198,0.8802,0.024,0.0788,0.9196,1.353
26.7,entropy,6,32,200,0.9848,0.1091,0.8909,0.0152,0.0673,0.9325,1.367
26.8,entropy,6,32,200,0.9831,0.0864,0.9136,0.0169,0.0571,0.9395,1.316
26.9,entropy,6,32,200,0.9618,0.1145,0.8855,0.0382,0.0808,0.918,1.193
26.10,entropy,6,32,200,0.9708,0.0674,0.9326,0.0292,0.0508,0.9469,1.475
27.1,entropy,6,64,100,0.9724,0.1105,0.8895,0.0276,0.0726,0.9279,0.92
27.2,entropy,6,64,100,0.9781,0.1076,0.8924,0.0219,0.0678,0.9333,1.029
27.3,entropy,6,64,100,0.9781,0.1071,0.8929,0.0219,0.0689,0.931,1.026
27.4,entropy,6,64,100,0.975,0.1161,0.8839,0.025,0.0764,0.9226,0.971
27.5,entropy,6,64,100,0.9833,0.1474,0.8526,0.0167,0.0906,0.911,1.13
27.6,entropy,6,64,100,0.9764,0.1091,0.8909,0.0236,0.0719,0.9266,0.974
27.7,entropy,6,64,100,0.9848,0.1091,0.8909,0.0152,0.0673,0.9325,0.995
27.8,entropy,6,64,100,0.9917,0.0688,0.9313,0.0083,0.0429,0.9544,1.046
27.9,entropy,6,64,100,0.9621,0.1091,0.8909,0.0379,0.0774,0.9215,1.125
27.10,entropy,6,64,100,0.971,0.0621,0.9379,0.029,0.0476,0.9503,1.12
28.1,entropy,6,64,200,0.9724,0.1105,0.8895,0.0276,0.0726,0.9279,1.461
28.2,entropy,6,64,200,0.9852,0.1125,0.8875,0.0148,0.0678,0.9335,1.936
28.3,entropy,6,64,200,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,1.623
28.4,entropy,6,64,200,0.9748,0.1218,0.8782,0.0252,0.08,0.9189,1.633
28.5,entropy,6,64,200,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.678
28.6,entropy,6,64,200,0.9921,0.1024,0.8976,0.0079,0.0616,0.9368,1.488
28.7,entropy,6,64,200,0.9776,0.1043,0.8957,0.0224,0.0673,0.9325,1.494
28.8,entropy,6,64,200,0.9915,0.0859,0.9141,0.0085,0.0536,0.9428,1.547
28.9,entropy,6,64,200,0.9542,0.1205,0.8795,0.0458,0.0875,0.9113,1.463
28.10,entropy,6,64,200,0.971,0.0621,0.9379,0.029,0.0476,0.9503,1.545
29.1,entropy,6,128,100,0.9724,0.1105,0.8895,0.0276,0.0726,0.9279,1.216
29.2,entropy,6,128,100,0.9781,0.1076,0.8924,0.0219,0.0678,0.9333,1.261
29.3,entropy,6,128,100,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,1.249
29.4,entropy,6,128,100,0.9746,0.1274,0.8726,0.0254,0.0836,0.9152,1.419
29.5,entropy,6,128,100,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.35
29.6,entropy,6,128,100,0.9843,0.103,0.897,0.0157,0.0651,0.9335,1.232
29.7,entropy,6,128,100,0.9701,0.1104,0.8896,0.0299,0.0741,0.9258,1.179
29.8,entropy,6,128,100,0.9915,0.0859,0.9141,0.0085,0.0536,0.9428,1.338
29.9,entropy,6,128,100,0.9771,0.1024,0.8976,0.0229,0.0673,0.9315,1.248
29.10,entropy,6,128,100,0.964,0.0625,0.9375,0.036,0.0508,0.9474,1.287
30.1,entropy,6,128,200,0.9726,0.1053,0.8947,0.0274,0.0694,0.931,2.098
30.2,entropy,6,128,200,0.9852,0.1125,0.8875,0.0148,0.0678,0.9335,1.982
30.3,entropy,6,128,200,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,2.257
30.4,entropy,6,128,200,0.9746,0.1274,0.8726,0.0254,0.0836,0.9152,2.208
30.5,entropy,6,128,200,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,2.196
30.6,entropy,6,128,200,0.9841,0.1084,0.8916,0.0159,0.0685,0.93,2.219
30.7,entropy,6,128,200,0.9704,0.1049,0.8951,0.0296,0.0707,0.9291,1.935
30.8,entropy,6,128,200,0.9915,0.0859,0.9141,0.0085,0.0536,0.9428,2.09
30.9,entropy,6,128,200,0.9618,0.1145,0.8855,0.0382,0.0808,0.918,1.959
30.10,entropy,6,128,200,0.9638,0.0678,0.9322,0.0362,0.054,0.9439,2.254
31.1,entropy,7,32,100,0.986,0.1092,0.8908,0.014,0.0662,0.9343,1.07
31.2,entropy,7,32,100,0.9853,0.1069,0.8931,0.0147,0.0644,0.9368,1.158
31.3,entropy,7,32,100,0.9784,0.0964,0.9036,0.0216,0.0623,0.9376,0.982
31.4,entropy,7,32,100,0.9752,0.1104,0.8896,0.0248,0.0727,0.9263,1.152
31.5,entropy,7,32,100,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.014
31.6,entropy,7,32,100,0.9844,0.0976,0.9024,0.0156,0.0616,0.937,1.17
31.7,entropy,7,32,100,0.9847,0.1145,0.8855,0.0153,0.0707,0.9291,1.022
31.8,entropy,7,32,100,0.9917,0.0688,0.9313,0.0083,0.0429,0.9544,1.179
31.9,entropy,7,32,100,0.9615,0.1198,0.8802,0.0385,0.0842,0.9146,0.982
31.10,entropy,7,32,100,0.9574,0.0575,0.9425,0.0426,0.0508,0.9479,0.982
32.1,entropy,7,32,200,0.979,0.1149,0.8851,0.021,0.0726,0.9279,1.464
32.2,entropy,7,32,200,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.484
32.3,entropy,7,32,200,0.9648,0.092,0.908,0.0352,0.0656,0.9343,1.591
32.4,entropy,7,32,200,0.9748,0.1218,0.8782,0.0252,0.08,0.9189,1.608
32.5,entropy,7,32,200,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.654
32.6,entropy,7,32,200,0.9766,0.1037,0.8963,0.0234,0.0685,0.9301,1.603
32.7,entropy,7,32,200,0.9774,0.1098,0.8902,0.0226,0.0707,0.9291,1.399
32.8,entropy,7,32,200,0.9916,0.0745,0.9255,0.0084,0.0464,0.9505,1.596
32.9,entropy,7,32,200,0.9612,0.125,0.875,0.0388,0.0875,0.9111,1.458
32.10,entropy,7,32,200,0.9568,0.0682,0.9318,0.0432,0.0571,0.941,1.504
33.1,entropy,7,64,100,0.9728,0.1,0.9,0.0272,0.0662,0.9341,1.297
33.2,entropy,7,64,100,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.283
33.3,entropy,7,64,100,0.9787,0.0854,0.9146,0.0213,0.0557,0.9441,1.082
33.4,entropy,7,64,100,0.9748,0.1218,0.8782,0.0252,0.08,0.9189,1.128
33.5,entropy,7,64,100,0.9752,0.1484,0.8516,0.0248,0.0942,0.9073,1.142
33.6,entropy,7,64,100,0.9922,0.0915,0.9085,0.0078,0.0548,0.9438,1.273
33.7,entropy,7,64,100,0.9704,0.1049,0.8951,0.0296,0.0707,0.9291,1.249
33.8,entropy,7,64,100,0.9754,0.0696,0.9304,0.0246,0.05,0.9477,1.297
33.9,entropy,7,64,100,0.9692,0.1138,0.8862,0.0308,0.0774,0.9213,1.088
33.10,entropy,7,64,100,0.971,0.0621,0.9379,0.029,0.0476,0.9503,1.286
34.1,entropy,7,64,200,0.9728,0.1,0.9,0.0272,0.0662,0.9341,1.845
34.2,entropy,7,64,200,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.98
34.3,entropy,7,64,200,0.9712,0.1024,0.8976,0.0288,0.0689,0.931,1.811
34.4,entropy,7,64,200,0.9748,0.1218,0.8782,0.0252,0.08,0.9189,1.749
34.5,entropy,7,64,200,0.9756,0.1373,0.8627,0.0244,0.087,0.9144,2.001
34.6,entropy,7,64,200,0.9841,0.1084,0.8916,0.0159,0.0685,0.93,1.763
34.7,entropy,7,64,200,0.9704,0.1049,0.8951,0.0296,0.0707,0.9291,1.699
34.8,entropy,7,64,200,0.9916,0.0745,0.9255,0.0084,0.0464,0.9505,2.012
34.9,entropy,7,64,200,0.9767,0.1131,0.8869,0.0233,0.0741,0.9246,1.705
34.10,entropy,7,64,200,0.964,0.0625,0.9375,0.036,0.0508,0.9474,1.821
35.1,entropy,7,128,100,0.9728,0.1,0.9,0.0272,0.0662,0.9341,1.584
35.2,entropy,7,128,100,0.9779,0.1132,0.8868,0.0221,0.0712,0.93,1.469
35.3,entropy,7,128,100,0.9716,0.0915,0.9085,0.0284,0.0623,0.9376,1.583
35.4,entropy,7,128,100,0.9667,0.1226,0.8774,0.0333,0.0836,0.9153,1.549
35.5,entropy,7,128,100,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.503
35.6,entropy,7,128,100,0.9766,0.1037,0.8963,0.0234,0.0685,0.9301,1.417
35.7,entropy,7,128,100,0.9776,0.1043,0.8957,0.0224,0.0673,0.9325,1.351
35.8,entropy,7,128,100,0.9833,0.075,0.925,0.0167,0.05,0.9472,1.585
35.9,entropy,7,128,100,0.9556,0.0988,0.9012,0.0444,0.0741,0.9251,1.516
35.10,entropy,7,128,100,0.9571,0.0629,0.9371,0.0429,0.054,0.9444,1.421
36.1,entropy,7,128,200,0.9726,0.1053,0.8947,0.0274,0.0694,0.931,2.478
36.2,entropy,7,128,200,0.9781,0.1076,0.8924,0.0219,0.0678,0.9333,2.569
36.3,entropy,7,128,200,0.9714,0.097,0.903,0.0286,0.0656,0.9343,2.451
36.4,entropy,7,128,200,0.9748,0.1218,0.8782,0.0252,0.08,0.9189,2.492
36.5,entropy,7,128,200,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,2.516
36.6,entropy,7,128,200,0.9766,0.1037,0.8963,0.0234,0.0685,0.9301,2.441
36.7,entropy,7,128,200,0.9776,0.1043,0.8957,0.0224,0.0673,0.9325,2.173
36.8,entropy,7,128,200,0.9833,0.075,0.925,0.0167,0.05,0.9472,2.701
36.9,entropy,7,128,200,0.9624,0.1037,0.8963,0.0376,0.0741,0.9249,2.088
36.10,entropy,7,128,200,0.9643,0.0571,0.9429,0.0357,0.0476,0.9508,2.592
#############################
Random_Forest Sklearn: 36 different tests
Iteration,Impurity,Max_Depth,N_Estimators,Max_Features,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,gini,5,100,auto,0.9728,0.1,0.9,0.0272,0.0662,0.9341,1.147
1.2,gini,5,100,auto,0.9708,0.1139,0.8861,0.0292,0.0746,0.9265,0.959
1.3,gini,5,100,auto,0.9643,0.103,0.897,0.0357,0.0721,0.9277,0.983
1.4,gini,5,100,auto,0.9739,0.1437,0.8562,0.0261,0.0945,0.9041,0.837
1.5,gini,5,100,auto,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,0.957
1.6,gini,5,100,auto,0.9837,0.1243,0.8757,0.0163,0.0788,0.9194,1.451
1.7,gini,5,100,auto,0.9701,0.1104,0.8896,0.0299,0.0741,0.9258,1.108
1.8,gini,5,100,auto,1.0,0.0854,0.9146,0.0,0.05,0.9462,1.314
1.9,gini,5,100,auto,0.9615,0.1198,0.8802,0.0385,0.0842,0.9146,1.27
1.10,gini,5,100,auto,0.964,0.0625,0.9375,0.036,0.0508,0.9474,1.282
2.1,gini,5,100,sqrt,0.9724,0.1105,0.8895,0.0276,0.0726,0.9279,1.264
2.2,gini,5,100,sqrt,0.9708,0.1139,0.8861,0.0292,0.0746,0.9265,1.294
2.3,gini,5,100,sqrt,0.9783,0.1018,0.8982,0.0217,0.0656,0.9343,1.287
2.4,gini,5,100,sqrt,0.9744,0.1329,0.8671,0.0256,0.0873,0.9115,1.443
2.5,gini,5,100,sqrt,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.099
2.6,gini,5,100,sqrt,0.9766,0.1037,0.8963,0.0234,0.0685,0.9301,1.292
2.7,gini,5,100,sqrt,0.9632,0.1056,0.8944,0.0368,0.0741,0.9258,1.128
2.8,gini,5,100,sqrt,0.9831,0.0864,0.9136,0.0169,0.0571,0.9395,1.111
2.9,gini,5,100,sqrt,0.9615,0.1198,0.8802,0.0385,0.0842,0.9146,0.976
2.10,gini,5,100,sqrt,0.964,0.0625,0.9375,0.036,0.0508,0.9474,1.172
3.1,gini,5,100,log2,0.979,0.1149,0.8851,0.021,0.0726,0.9279,1.295
3.2,gini,5,100,log2,0.9708,0.1139,0.8861,0.0292,0.0746,0.9265,1.099
3.3,gini,5,100,log2,0.9712,0.1024,0.8976,0.0288,0.0689,0.931,1.438
3.4,gini,5,100,log2,0.9739,0.1437,0.8562,0.0261,0.0945,0.9041,1.298
3.5,gini,5,100,log2,0.975,0.1538,0.8462,0.025,0.0978,0.9038,1.075
3.6,gini,5,100,log2,0.992,0.1078,0.8922,0.008,0.0651,0.9333,1.44
3.7,gini,5,100,log2,0.9774,0.1098,0.8902,0.0226,0.0707,0.9291,1.401
3.8,gini,5,100,log2,0.9833,0.075,0.925,0.0167,0.05,0.9472,1.287
3.9,gini,5,100,log2,0.9466,0.1265,0.8735,0.0534,0.0943,0.9046,1.243
3.10,gini,5,100,log2,0.9574,0.0575,0.9425,0.0426,0.0508,0.9479,1.238
4.1,gini,5,200,auto,0.9726,0.1053,0.8947,0.0274,0.0694,0.931,1.431
4.2,gini,5,200,auto,0.9708,0.1139,0.8861,0.0292,0.0746,0.9265,1.442
4.3,gini,5,200,auto,0.9781,0.1071,0.8929,0.0219,0.0689,0.931,1.314
4.4,gini,5,200,auto,0.9744,0.1329,0.8671,0.0256,0.0873,0.9115,1.492
4.5,gini,5,200,auto,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.427
4.6,gini,5,200,auto,0.9843,0.103,0.897,0.0157,0.0651,0.9335,1.572
4.7,gini,5,200,auto,0.9774,0.1098,0.8902,0.0226,0.0707,0.9291,1.416
4.8,gini,5,200,auto,0.9915,0.0859,0.9141,0.0085,0.0536,0.9428,1.445
4.9,gini,5,200,auto,0.9478,0.1104,0.8896,0.0522,0.0842,0.9149,1.431
4.10,gini,5,200,auto,0.9571,0.0629,0.9371,0.0429,0.054,0.9444,1.598
5.1,gini,5,200,sqrt,0.9726,0.1053,0.8947,0.0274,0.0694,0.931,1.586
5.2,gini,5,200,sqrt,0.971,0.1083,0.8917,0.029,0.0712,0.9298,1.315
5.3,gini,5,200,sqrt,0.9712,0.1024,0.8976,0.0288,0.0689,0.931,1.472
5.4,gini,5,200,sqrt,0.9744,0.1329,0.8671,0.0256,0.0873,0.9115,1.588
5.5,gini,5,200,sqrt,0.9754,0.1429,0.8571,0.0246,0.0906,0.9109,1.427
5.6,gini,5,200,sqrt,0.9841,0.1084,0.8916,0.0159,0.0685,0.93,1.121
5.7,gini,5,200,sqrt,0.9774,0.1098,0.8902,0.0226,0.0707,0.9291,1.41
5.8,gini,5,200,sqrt,1.0,0.0854,0.9146,0.0,0.05,0.9462,1.296
5.9,gini,5,200,sqrt,0.9692,0.1138,0.8862,0.0308,0.0774,0.9213,1.423
5.10,gini,5,200,sqrt,0.964,0.0625,0.9375,0.036,0.0508,0.9474,1.446
6.1,gini,5,200,log2,0.9722,0.1156,0.8844,0.0278,0.0757,0.9248,1.417
6.2,gini,5,200,log2,0.9708,0.1139,0.8861,0.0292,0.0746,0.9265,1.446
