Multiplier: 10
Decision_Tree MLLib: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
4.3,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.772
4.4,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.591
4.5,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.567
4.6,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.587
4.7,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.624
4.8,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.85
4.9,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.755
4.10,gini,6,32,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,0.596
5.1,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.828
5.2,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.756
5.3,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.566
5.4,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.644
5.5,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.649
5.6,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.797
5.7,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.648
5.8,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.753
5.9,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.713
5.10,gini,6,64,0.9771,0.1389,0.8611,0.0229,0.064,0.9407,0.622
6.1,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.668
6.2,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.87
6.3,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.656
6.4,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.818
6.5,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.861
6.6,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.723
6.7,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.702
6.8,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.692
6.9,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.701
6.10,gini,6,128,0.9774,0.1143,0.8857,0.0226,0.0542,0.9479,0.657
7.1,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.66
7.2,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.613
7.3,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.6
7.4,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.667
7.5,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.588
7.6,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.814
7.7,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.637
7.8,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.797
7.9,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.671
7.10,gini,7,32,0.9704,0.1029,0.8971,0.0296,0.0542,0.9439,0.612
8.1,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.675
8.2,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.681
8.3,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.82
8.4,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.704
8.5,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.657
8.6,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.814
8.7,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,1.124
8.8,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.639
8.9,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.847
8.10,gini,7,64,0.9847,0.131,0.869,0.0153,0.0567,0.9502,0.667
9.1,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.708
9.2,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.704
9.3,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.785
9.4,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.911
9.5,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.933
9.6,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.746
9.7,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,1.089
9.8,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.723
9.9,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.883
9.10,gini,7,128,0.9812,0.1071,0.8929,0.0188,0.0493,0.9536,0.929
10.1,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.849
10.2,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.641
10.3,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.522
10.4,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.584
10.5,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.814
10.6,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.595
10.7,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.515
10.8,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.561
10.9,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.581
10.10,entropy,5,32,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.745
11.1,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.582
11.2,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.801
11.3,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.68
11.4,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.634
11.5,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.746
11.6,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.521
11.7,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.588
11.8,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.592
11.9,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.956
11.10,entropy,5,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.596
12.1,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.885
12.2,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.605
12.3,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.615
12.4,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.605
12.5,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.578
12.6,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.941
12.7,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.545
12.8,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.642
12.9,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.566
12.10,entropy,5,128,0.9739,0.1087,0.8913,0.0261,0.0542,0.9459,0.939
13.1,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.601
13.2,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.627
13.3,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.974
13.4,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.561
13.5,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.587
13.6,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.825
13.7,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.564
13.8,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.796
13.9,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.609
13.10,entropy,6,32,0.9774,0.1206,0.8794,0.0226,0.0567,0.9461,0.607
14.1,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.646
14.2,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.804
14.3,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.644
14.4,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.627
14.5,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.634
14.6,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.625
14.7,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.656
14.8,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.653
14.9,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.579
14.10,entropy,6,64,0.9665,0.1168,0.8832,0.0335,0.0616,0.9364,0.638
15.1,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.637
15.2,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.643
15.3,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.586
15.4,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.87
15.5,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.844
15.6,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.681
15.7,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.89
15.8,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.766
15.9,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.692
15.10,entropy,6,128,0.9811,0.1135,0.8865,0.0189,0.0517,0.9518,0.648
16.1,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.893
16.2,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.651
16.3,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.617
16.4,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.6
16.5,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.642
16.6,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.625
16.7,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.871
16.8,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.608
16.9,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.706
16.10,entropy,7,32,0.9631,0.1111,0.8889,0.0369,0.0616,0.9344,0.629
17.1,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.697
17.2,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.828
17.3,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.599
17.4,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.624
17.5,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.875
17.6,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.665
17.7,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.814
17.8,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.528
17.9,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.625
17.10,entropy,7,64,0.9453,0.1288,0.8712,0.0547,0.0788,0.9115,0.627
18.1,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.698
18.2,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.986
18.3,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.733
18.4,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.887
18.5,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.722
18.6,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.927
18.7,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.723
18.8,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.884
18.9,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.875
18.10,entropy,7,128,0.9564,0.0992,0.9008,0.0436,0.0616,0.9303,0.66
#############################
Random_Forest MLLib: 36 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Num_Trees,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,gini,5,32,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.381
1.2,gini,5,32,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.063
1.3,gini,5,32,100,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,0.954
1.4,gini,5,32,100,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,0.926
1.5,gini,5,32,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,0.901
1.6,gini,5,32,100,0.9923,0.1172,0.8828,0.0077,0.0468,0.9615,1.042
1.7,gini,5,32,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,0.887
1.8,gini,5,32,100,0.9923,0.1172,0.8828,0.0077,0.0468,0.9615,0.887
1.9,gini,5,32,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,0.931
1.10,gini,5,32,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,0.88
2.1,gini,5,32,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.385
2.2,gini,5,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.336
2.3,gini,5,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.324
2.4,gini,5,32,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.528
2.5,gini,5,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.311
2.6,gini,5,32,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.318
2.7,gini,5,32,200,1.0,0.1156,0.8844,0.0,0.0419,0.9692,1.345
2.8,gini,5,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.543
2.9,gini,5,32,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.298
2.10,gini,5,32,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.292
3.1,gini,5,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.008
3.2,gini,5,64,100,0.9923,0.1172,0.8828,0.0077,0.0468,0.9615,1.073
3.3,gini,5,64,100,0.9923,0.1233,0.8767,0.0077,0.0493,0.9597,1.223
3.4,gini,5,64,100,0.9924,0.1049,0.8951,0.0076,0.0419,0.9651,1.091
3.5,gini,5,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,0.999
3.6,gini,5,64,100,0.9923,0.1172,0.8828,0.0077,0.0468,0.9615,1.069
3.7,gini,5,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.015
3.8,gini,5,64,100,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.272
3.9,gini,5,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.089
3.10,gini,5,64,100,0.9924,0.1049,0.8951,0.0076,0.0419,0.9651,1.09
4.1,gini,5,64,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.679
4.2,gini,5,64,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.626
4.3,gini,5,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.619
4.4,gini,5,64,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.667
4.5,gini,5,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.534
4.6,gini,5,64,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.591
4.7,gini,5,64,200,1.0,0.1156,0.8844,0.0,0.0419,0.9692,1.597
4.8,gini,5,64,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.641
4.9,gini,5,64,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.671
4.10,gini,5,64,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,1.613
5.1,gini,5,128,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.333
5.2,gini,5,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.304
5.3,gini,5,128,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.407
5.4,gini,5,128,100,1.0,0.1156,0.8844,0.0,0.0419,0.9692,1.389
5.5,gini,5,128,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.34
5.6,gini,5,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.524
5.7,gini,5,128,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.309
5.8,gini,5,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.342
5.9,gini,5,128,100,1.0,0.1034,0.8966,0.0,0.0369,0.9728,1.436
5.10,gini,5,128,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.313
6.1,gini,5,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.28
6.2,gini,5,128,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,2.168
6.3,gini,5,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.616
6.4,gini,5,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.302
6.5,gini,5,128,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,2.035
6.6,gini,5,128,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,2.274
6.7,gini,5,128,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,2.183
6.8,gini,5,128,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,2.221
6.9,gini,5,128,200,1.0,0.1034,0.8966,0.0,0.0369,0.9728,2.107
6.10,gini,5,128,200,1.0,0.1156,0.8844,0.0,0.0419,0.9692,2.074
7.1,gini,6,32,100,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,1.258
7.2,gini,6,32,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.341
7.3,gini,6,32,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.111
7.4,gini,6,32,100,1.0,0.1156,0.8844,0.0,0.0419,0.9692,1.053
7.5,gini,6,32,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.041
7.6,gini,6,32,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.102
7.7,gini,6,32,100,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.432
7.8,gini,6,32,100,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.068
7.9,gini,6,32,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.064
7.10,gini,6,32,100,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.092
8.1,gini,6,32,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.929
8.2,gini,6,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.858
8.3,gini,6,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.781
8.4,gini,6,32,200,1.0,0.1156,0.8844,0.0,0.0419,0.9692,1.601
8.5,gini,6,32,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,1.82
8.6,gini,6,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.836
8.7,gini,6,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.616
8.8,gini,6,32,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.629
8.9,gini,6,32,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.646
8.10,gini,6,32,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.693
9.1,gini,6,64,100,0.9924,0.0986,0.9014,0.0076,0.0394,0.9669,1.179
9.2,gini,6,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.477
9.3,gini,6,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.271
9.4,gini,6,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.229
9.5,gini,6,64,100,0.9886,0.1056,0.8944,0.0114,0.0443,0.9613,1.246
9.6,gini,6,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.258
9.7,gini,6,64,100,0.9924,0.1049,0.8951,0.0076,0.0419,0.9651,1.273
9.8,gini,6,64,100,0.9924,0.1049,0.8951,0.0076,0.0419,0.9651,1.276
9.9,gini,6,64,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.223
9.10,gini,6,64,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.238
10.1,gini,6,64,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,1.922
10.2,gini,6,64,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,2.042
10.3,gini,6,64,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.329
10.4,gini,6,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.973
10.5,gini,6,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.973
10.6,gini,6,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,2.119
10.7,gini,6,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,2.034
10.8,gini,6,64,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,1.994
10.9,gini,6,64,200,0.9962,0.1164,0.8836,0.0038,0.0443,0.9654,2.087
10.10,gini,6,64,200,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.952
11.1,gini,6,128,100,0.9924,0.1049,0.8951,0.0076,0.0419,0.9651,1.669
11.2,gini,6,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.598
11.3,gini,6,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.828
11.4,gini,6,128,100,1.0,0.0972,0.9028,0.0,0.0345,0.9746,1.573
11.5,gini,6,128,100,0.9924,0.1049,0.8951,0.0076,0.0419,0.9651,1.774
11.6,gini,6,128,100,0.9924,0.1111,0.8889,0.0076,0.0443,0.9633,1.593
11.7,gini,6,128,100,1.0,0.1096,0.8904,0.0,0.0394,0.971,1.8
11.8,gini,6,128,100,0.9962,0.0979,0.9021,0.0038,0.0369,0.9708,1.761
11.9,gini,6,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.588
11.10,gini,6,128,100,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,1.641
12.1,gini,6,128,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,2.806
12.2,gini,6,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.664
12.3,gini,6,128,200,0.9962,0.1042,0.8958,0.0038,0.0394,0.969,2.821
12.4,gini,6,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.548
12.5,gini,6,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,3.035
12.6,gini,6,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.621
12.7,gini,6,128,200,1.0,0.1034,0.8966,0.0,0.0369,0.9728,2.777
12.8,gini,6,128,200,1.0,0.1096,0.8904,0.0,0.0394,0.971,3.031
12.9,gini,6,128,200,0.9962,0.1103,0.8897,0.0038,0.0419,0.9672,2.642
12.10,gini,6,128,200,0.9962,0.0979,0.9021,0.0038,0.0369,0.9708,2.805
